ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,7.6,205801,7.98,43.25,44.62,-6.66,7.71,21.32,37.82,1.86,67706.08,-2.25,-2.82,-0.65,-1.28,2.65,0,-7.65,115360,0.19,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
NASDAQ:ASML,ASML,859.1,68302,856.32,42.27,43.97,0.4,860.37,953.93,49.29,75.97,3246706.89,-39.97,-37.75,0.52,-2.33,0.42,0,-0.2,-64024,0.04,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
AMEX:EWJ,EWJ,66.96,341164,66.14,84.43,62.24,1.8,66.99,72.77,60.64,98.67,2846950.01,-0.87,-1.03,1.3,1.59,0.76,0,-0.06,-475653,0.03,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
NASDAQ:AMD,AMD,138.06,3090044,137.12,62.27,52.0,1.15,138.42,159.45,49.05,95.3,39270724.65,-7.55,-7.24,2.24,3.81,0.87,0,-0.05,579701,0.05,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
AMEX:KOLD,KOLD,62.97,130625,63.98,22.51,41.87,-1.62,62.8,82.0,35.0,5.11,31370.0,4.11,2.05,-1.8,-2.41,0.66,0,-0.04,-17698,0.13,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
AMEX:BOIL,BOIL,10.85,1329986,10.68,68.44,47.5,1.05,10.88,11.69,62.02,99.01,1234995.05,-1.33,-0.91,0.27,0.38,0.7,0,0.0,18271,0.09,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
AMEX:FXY,FXY,62.91,11453,62.85,61.11,62.1,0.16,62.9,64.87,57.09,72.97,22647.6,1.09,1.2,0.17,-0.13,0.31,0,0.03,-4110,0.03,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
AMEX:DRIP,DRIP,10.78,94803,10.64,60.43,65.41,1.89,10.79,11.85,50.54,85.68,109934.44,0.32,0.36,0.13,-0.08,1.05,0,0.28,46859,0.04,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
NASDAQ:AFRM,AFRM,25.68,351057,25.38,77.97,60.87,2.63,25.65,31.56,48.33,89.73,1519159.95,-1.28,-1.32,0.82,0.35,1.13,0,0.33,-206928,0.06,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
NASDAQ:MSFT,MSFT,411.79,973435,407.89,91.1,72.17,1.41,411.64,451.22,42.69,98.98,22444359.14,-9.57,-10.25,6.35,5.72,0.63,0,0.54,-109333,0.04,delayed_streaming_900,2,turttle_email,08-13-2024-09-52
