ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:TSLZ,TSLZ,18.63,1692563,18.66,36.09,51.84,-0.59,18.85,22.02,41.89,25.21,3684.78,-0.69,0.01,-1.46,-1.71,0.69,0,-6.66,-61477,0.41,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:SOXS,SOXS,26.61,25306104,26.83,6.23,6.8,-4.05,27.49,36.34,45.8,5.87,1068506.13,2.01,1.87,-2.89,-2.16,0.65,1,-5.77,-1542290,0.36,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:BOIL,BOIL,10.23,5320199,10.3,6.57,7.01,-6.01,10.58,11.62,55.3,18.42,61785.61,-1.34,-0.96,-0.53,-0.28,0.7,0,-5.71,-468934,0.38,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:TECS,TECS,6.69,7711727,6.7,22.91,28.56,-1.76,6.78,8.44,50.05,31.7,2007.0,0.37,0.35,-0.54,-0.43,0.67,0,-4.15,-471916,0.35,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
NASDAQ:NVD,NVD,2.17,24160327,2.17,56.47,66.07,-0.58,2.19,2.98,45.25,37.05,75508.73,0.05,0.03,-0.21,-0.21,0.66,0,-3.89,-769114,0.44,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:DUST,DUST,6.22,7985891,6.24,25.28,41.56,-1.43,6.29,7.14,41.85,14.28,16171.74,-0.09,-0.06,-0.15,-0.18,0.81,0,-3.57,-284383,0.46,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
NASDAQ:SQQQ,SQQQ,9.11,87248238,9.12,14.39,15.93,-1.73,9.23,10.91,52.85,20.85,394173.66,0.37,0.37,-0.58,-0.42,0.6,0,-2.72,-4766354,0.36,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:LABD,LABD,6.31,6439170,6.33,16.14,34.88,-0.92,6.35,7.15,51.46,29.79,278580.2,-0.14,-0.04,-0.23,-0.28,0.62,0,-2.32,-618007,0.32,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:QID,QID,41.29,3406653,41.34,12.26,14.63,-1.17,41.69,46.62,50.06,18.23,16508.0,1.19,1.2,-1.72,-1.26,0.53,0,-1.86,-84138,0.32,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
AMEX:SPXS,SPXS,8.07,21167568,8.09,6.0,9.38,-1.33,8.14,9.12,54.35,22.75,280765.88,0.16,0.18,-0.33,-0.21,0.63,0,-1.69,-915534,0.3,delayed_streaming_900,2,etf_leverage,08-13-2024-12-31
