ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,6.67,1858466,6.69,33.49,35.61,-1.07,6.9,21.39,35.24,42.5,27523.85,-2.27,-2.9,-0.16,-1.45,2.07,0,-18.98,-6523,1.67,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
AMEX:BOIL,BOIL,10.26,7737159,10.25,80.56,82.5,-0.82,10.46,11.62,56.23,61.79,364134.54,-1.34,-0.96,-0.47,-0.37,0.62,0,-5.48,-61508,0.55,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
AMEX:DRIP,DRIP,10.72,1255980,10.74,16.84,18.21,-0.5,10.81,11.84,49.25,33.38,44508.75,0.32,0.36,-0.12,0.15,0.68,0,-0.23,-79382,0.57,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
AMEX:FXY,FXY,62.99,83539,62.99,62.5,76.39,0.03,62.93,64.88,57.72,58.77,6299.0,1.09,1.21,0.15,0.16,0.22,0,0.16,-317,0.19,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
AMEX:EWJ,EWJ,67.56,5187218,67.46,99.6,98.87,-0.07,67.29,72.79,61.97,93.39,2233165.64,-0.86,-0.99,0.22,1.78,0.6,0,0.83,-93954,0.43,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
NASDAQ:ASML,ASML,870.1,984171,870.61,83.91,84.24,0.34,864.79,954.09,51.02,62.55,2037774.2,-39.79,-36.87,9.1,14.81,0.87,0,1.08,-3785,0.51,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
NASDAQ:MSFT,MSFT,414.68,8229571,414.44,94.54,90.52,-0.0,412.62,451.25,44.76,83.18,19147074.36,-9.53,-10.02,4.18,8.45,0.52,0,1.24,-63638,0.3,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
NASDAQ:AMD,AMD,140.58,32731946,140.64,67.66,75.45,0.14,139.84,159.52,51.46,34.53,18080985.86,-7.51,-7.04,0.67,3.76,0.63,0,1.78,-285912,0.48,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
NASDAQ:AFRM,AFRM,26.35,4040340,26.3,87.25,86.25,0.11,26.13,31.56,50.38,45.17,800592.05,-1.27,-1.27,0.32,1.22,0.91,0,2.93,-63658,0.65,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
AMEX:KOLD,KOLD,66.44,625350,66.56,11.48,13.21,0.09,65.26,81.81,39.68,47.03,134473.75,4.17,2.32,2.94,2.68,0.65,0,5.46,-3409,0.63,delayed_streaming_900,2,turttle_email,08-13-2024-15-19
