ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXS,SOXS,26.22,29502815,26.46,5.86,10.08,-5.07,27.31,36.33,45.42,10.86,14203740.08,2.0,1.84,-3.3,-2.89,0.67,0,-7.15,-206173,0.42,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:NVAX,NVAX,11.86,1798608,11.83,87.04,86.92,1.98,11.75,17.77,59.22,74.44,200525.7,-0.47,-0.71,0.26,0.21,0.34,0,-1.13,-5865,0.22,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
AMEX:YANG,YANG,8.93,2275999,8.96,6.47,11.0,-0.56,8.97,10.03,40.7,12.75,770837.3,0.29,0.23,-0.08,-0.05,0.54,0,-0.67,99260,0.34,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NYSE:MA,MA,458.01,678726,457.36,93.95,82.05,0.38,457.23,467.6,41.41,84.66,1077674.0,1.71,2.86,2.15,0.86,0.58,0,-0.03,-7064,0.25,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:MHUA,MHUA,0.66,30877,0.66,38.48,40.94,1.37,0.66,1.19,34.71,30.17,2128.0,-0.03,-0.07,-0.02,-0.0,0.01,0,0.76,2431,0.0,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
AMEX:NVDY,NVDY,24.55,726150,24.54,83.14,71.02,0.17,24.46,28.25,53.39,76.03,56466.15,-1.18,-1.2,0.55,0.55,0.52,0,0.91,-7062,0.37,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NYSE:PFE,PFE,28.86,13769811,28.82,81.74,76.24,0.12,28.74,31.4,44.92,74.85,5410658.76,0.24,-0.03,0.46,0.31,0.83,0,1.07,-257646,0.35,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:SOFI,SOFI,6.59,12575018,6.57,93.45,78.37,0.69,6.56,7.99,44.87,88.18,2320325.44,-0.04,-0.13,0.07,0.03,0.45,0,1.39,241309,0.26,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:AMD,AMD,140.05,25688175,139.88,38.1,26.37,0.15,139.65,159.5,50.95,76.18,35577702.16,-7.52,-7.08,3.34,3.15,0.68,0,1.4,-442382,0.38,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:SBUX,SBUX,92.54,114188375,92.79,59.82,56.78,-1.23,93.37,84.3,64.39,62.74,55781736.0,-0.16,1.13,15.97,15.1,22.09,0,1.67,-2071505,9.17,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:META,META,528.77,6654536,527.1,96.86,97.57,1.22,524.57,525.79,62.68,97.51,68648816.0,-0.47,5.79,13.75,13.69,0.6,0,1.68,63878,0.32,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NYSE:BA,BA,167.41,3555485,167.06,83.7,78.14,2.5,165.39,194.56,46.62,83.36,3671849.55,-2.94,-4.46,3.56,2.31,0.91,0,1.77,-69611,0.44,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:NVDA,NVDA,114.82,173893659,114.61,84.52,76.2,0.42,113.82,125.62,53.69,91.11,203500231.46,-3.92,-3.65,4.95,4.98,0.7,0,2.11,-737492,0.4,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:CRWD,CRWD,247.75,2647627,246.85,90.87,89.53,1.26,244.94,329.32,57.07,93.01,12362051.02,-31.44,-27.93,7.25,6.7,0.41,0,2.38,-159810,0.25,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:PYPL,PYPL,65.63,4255439,65.45,94.03,86.18,1.03,65.05,67.01,53.34,78.87,10552319.55,0.66,1.07,2.06,1.32,0.42,0,2.55,100946,0.23,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:IMNN,IMNN,1.1,101462,1.1,61.11,59.31,0.92,1.09,2.27,52.58,54.23,9889.0,-0.02,-0.06,0.02,0.0,0.01,0,2.8,1628,0.01,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:AFRM,AFRM,26.34,2884901,26.28,73.87,54.08,0.61,26.1,31.56,50.28,85.06,2088846.81,-1.27,-1.27,1.23,1.16,0.92,0,2.87,15555,0.47,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:TLRY,TLRY,1.85,8601557,1.84,75.25,66.86,0.82,1.82,2.01,57.01,79.17,890756.55,0.01,0.0,0.07,0.06,0.5,0,3.35,591760,0.3,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:IBIT,IBIT,34.76,10236540,34.41,97.16,97.51,2.45,34.12,40.65,51.25,98.99,18116981.52,-0.49,-0.68,1.03,0.68,0.49,0,3.54,389540,0.29,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
AMEX:SOXL,SOXL,34.82,62944764,34.53,94.16,90.11,4.55,33.51,56.04,51.73,88.42,27463673.49,-6.09,-6.29,3.55,3.12,0.71,0,6.6,-928243,0.45,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
NASDAQ:UPST,UPST,38.02,6577239,37.55,89.08,71.86,3.59,36.88,37.08,64.42,92.35,8019330.48,1.26,2.42,3.47,3.73,0.8,0,7.93,84968,0.51,delayed_streaming_900,2,trader_live_email,08-13-2024-13-10
