game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,saves,shots_against,save_percentage,goals_against,time_on_ice,decision,starter
2022020013,7,BUF,OTT,home,8467950,41,C. Anderson,G,35,36,0.972222,1,60:00,W,True
2022020025,7,BUF,FLA,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020054,7,BUF,EDM,away,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020068,7,BUF,CGY,away,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020084,7,BUF,VAN,away,8467950,41,C. Anderson,G,29,30,0.966667,1,60:00,W,True
2022020105,7,BUF,SEA,away,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020114,7,BUF,MTL,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020131,7,BUF,CHI,home,8467950,41,C. Anderson,G,23,26,0.884615,3,60:29,W,True
2022020144,7,BUF,DET,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020160,7,BUF,PIT,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020174,7,BUF,CAR,away,8467950,41,C. Anderson,G,28,32,0.875,4,59:25,L,True
2022020180,7,BUF,TBL,away,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020196,7,BUF,ARI,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020215,7,BUF,VGK,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020228,7,BUF,BOS,home,8467950,41,C. Anderson,G,27,30,0.9,3,60:00,L,True
2022020252,7,BUF,VAN,home,8467950,41,C. Anderson,G,27,32,0.84375,5,57:56,L,True
2022020257,7,BUF,OTT,away,8467950,41,C. Anderson,G,14,15,0.933333,1,25:33,,False
2022020276,7,BUF,TOR,away,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020301,7,BUF,MTL,away,8467950,41,C. Anderson,G,29,31,0.935484,2,60:00,W,True
2022020307,7,BUF,STL,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020327,7,BUF,NJD,home,8467950,41,C. Anderson,G,41,44,0.931818,3,56:59,L,True
2022020347,7,BUF,TBL,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2022020361,7,BUF,DET,away,8467950,41,C. Anderson,G,41,45,0.911111,4,65:00,W,True
2022020365,7,BUF,COL,home,8467950,41,C. Anderson,G,0,0,0.0,0,00:00,,False
2023020126,7,BUF,COL,home,8482445,62,D. Cooley,G,0,0,0.0,0,00:00,,False
2023020010,7,BUF,NYR,home,8482221,27,D. Levi,G,26,30,0.866667,4,58:54,L,True
2023020027,7,BUF,NYI,away,8482221,27,D. Levi,G,26,29,0.896552,3,59:32,L,True
2023020040,7,BUF,TBL,home,8482221,27,D. Levi,G,23,25,0.92,2,61:46,W,True
2023020051,7,BUF,CGY,home,8482221,27,D. Levi,G,32,36,0.888889,4,58:58,L,True
2023020141,7,BUF,PHI,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020157,7,BUF,PHI,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020165,7,BUF,TOR,away,8482221,27,D. Levi,G,24,28,0.857143,4,60:00,W,True
2023020180,7,BUF,CAR,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020204,7,BUF,MIN,home,8482221,27,D. Levi,G,33,35,0.942857,2,60:00,W,True
2023020217,7,BUF,PIT,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020229,7,BUF,BOS,home,8482221,27,D. Levi,G,13,18,0.722222,5,35:07,L,True
2023020270,7,BUF,CHI,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020285,7,BUF,WSH,away,8482221,27,D. Levi,G,26,30,0.866667,4,64:34,O,True
2023020301,7,BUF,PIT,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020310,7,BUF,NJD,away,8482221,27,D. Levi,G,17,20,0.85,3,39:45,,False
2023020380,7,BUF,DET,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020392,7,BUF,BOS,away,8482221,27,D. Levi,G,31,32,0.96875,1,60:00,W,True
2023020411,7,BUF,MTL,home,8482221,27,D. Levi,G,29,31,0.935484,2,65:00,O,True
2023020428,7,BUF,ARI,home,8482221,27,D. Levi,G,21,23,0.913043,2,60:00,W,True
2023020460,7,BUF,VGK,away,8482221,27,D. Levi,G,33,35,0.942857,2,60:00,W,True
2023020485,7,BUF,CBJ,home,8482221,27,D. Levi,G,14,18,0.777778,4,27:37,,True
2023020498,7,BUF,TOR,home,8482221,27,D. Levi,G,24,27,0.888889,3,60:00,W,True
2023020522,7,BUF,NYR,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020532,7,BUF,BOS,home,8482221,27,D. Levi,G,21,25,0.84,4,57:01,L,True
2023020556,7,BUF,CBJ,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020566,7,BUF,OTT,away,8482221,27,D. Levi,G,26,30,0.866667,4,58:04,L,True
2023020590,7,BUF,MTL,away,8482221,27,D. Levi,G,32,33,0.969697,1,60:00,W,True
2023020612,7,BUF,PIT,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020625,7,BUF,SEA,home,8482221,27,D. Levi,G,21,26,0.807692,5,60:00,L,True
2023020638,7,BUF,OTT,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020654,7,BUF,VAN,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020672,7,BUF,SJS,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020691,7,BUF,CHI,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020737,7,BUF,ANA,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023020745,7,BUF,LAK,away,8482221,27,D. Levi,G,37,40,0.925,3,60:00,W,True
2023020762,7,BUF,SJS,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023021093,7,BUF,VAN,away,8482221,27,D. Levi,G,31,33,0.939394,2,58:22,L,True
2023021104,7,BUF,EDM,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023021132,7,BUF,CGY,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023021148,7,BUF,OTT,home,8482221,27,D. Levi,G,31,32,0.96875,1,50:14,,False
2023021164,7,BUF,NJD,home,8482221,27,D. Levi,G,28,30,0.933333,2,60:00,W,True
2023021170,7,BUF,TOR,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2023021189,7,BUF,WSH,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020001,7,BUF,NJD,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020002,7,BUF,NJD,away,8482221,27,D. Levi,G,34,37,0.918919,3,56:46,L,True
2024020012,7,BUF,LAK,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020025,7,BUF,FLA,home,8482221,27,D. Levi,G,23,25,0.92,2,60:00,W,True
2024020057,7,BUF,PIT,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020067,7,BUF,CBJ,away,8482221,27,D. Levi,G,19,25,0.76,6,57:20,L,True
2024020085,7,BUF,CHI,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020095,7,BUF,DAL,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020122,7,BUF,DET,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020140,7,BUF,FLA,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020169,7,BUF,NYI,home,8482221,27,D. Levi,G,32,36,0.888889,4,56:06,L,True
2024020169,7,BUF,NYI,home,8482221,27,D. Levi,G,32,36,0.888889,4,56:06,L,True
2024020179,7,BUF,DET,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020179,7,BUF,DET,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020194,7,BUF,OTT,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020194,7,BUF,OTT,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020213,7,BUF,NYR,away,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020224,7,BUF,CGY,home,8482221,27,D. Levi,G,0,0,0.0,0,00:00,,False
2024020239,7,BUF,MTL,home,8482221,27,D. Levi,G,2,4,0.5,2,18:50,L,False
2023020838,7,BUF,FLA,home,8474682,40,D. Tokarski,G,0,0,0.0,0,00:00,,False
2023020866,7,BUF,ANA,home,8474682,40,D. Tokarski,G,0,0,0.0,0,00:00,,False
2022020013,7,BUF,OTT,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2022020025,7,BUF,FLA,home,8477480,31,E. Comrie,G,33,37,0.891892,4,59:40,L,True
2022020054,7,BUF,EDM,away,8477480,31,E. Comrie,G,46,48,0.958333,2,60:00,W,True
2022020068,7,BUF,CGY,away,8477480,31,E. Comrie,G,40,43,0.930233,3,60:00,W,True
2022020084,7,BUF,VAN,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2022020105,7,BUF,SEA,away,8477480,31,E. Comrie,G,19,24,0.791667,5,59:56,L,True
2022020114,7,BUF,MTL,home,8477480,31,E. Comrie,G,31,34,0.911765,3,59:21,L,True
2022020131,7,BUF,CHI,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2022020144,7,BUF,DET,home,8477480,31,E. Comrie,G,15,18,0.833333,3,60:00,W,True
2022020160,7,BUF,PIT,home,8477480,31,E. Comrie,G,18,21,0.857143,3,60:00,W,True
2022020174,7,BUF,CAR,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2022020180,7,BUF,TBL,away,8477480,31,E. Comrie,G,25,29,0.862069,4,59:37,L,True
2022020196,7,BUF,ARI,home,8477480,31,E. Comrie,G,20,23,0.869565,3,59:53,L,True
2022020215,7,BUF,VGK,home,8477480,31,E. Comrie,G,29,35,0.828571,6,58:11,L,True
2022020228,7,BUF,BOS,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2022020252,7,BUF,VAN,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2022020257,7,BUF,OTT,away,8477480,31,E. Comrie,G,22,24,0.916667,2,32:36,L,True
2023020010,7,BUF,NYR,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020040,7,BUF,TBL,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020067,7,BUF,NYI,home,8477480,31,E. Comrie,G,24,25,0.96,1,60:00,W,True
2023020082,7,BUF,MTL,home,8477480,31,E. Comrie,G,24,27,0.888889,3,56:53,L,True
2023020085,7,BUF,OTT,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020113,7,BUF,NJD,away,8477480,31,E. Comrie,G,16,18,0.888889,2,29:46,,True
2023020252,7,BUF,WPG,away,8477480,31,E. Comrie,G,15,18,0.833333,3,59:20,L,True
2023020310,7,BUF,NJD,away,8477480,31,E. Comrie,G,13,17,0.764706,4,20:00,L,True
2023020322,7,BUF,NYR,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020348,7,BUF,STL,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020360,7,BUF,CAR,away,8477480,31,E. Comrie,G,31,37,0.837838,6,59:45,L,True
2023020372,7,BUF,NSH,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020380,7,BUF,DET,home,8477480,31,E. Comrie,G,22,26,0.846154,4,58:18,L,True
2023020392,7,BUF,BOS,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020411,7,BUF,MTL,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020445,7,BUF,COL,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020470,7,BUF,ARI,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020706,7,BUF,TBL,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020784,7,BUF,DAL,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020804,7,BUF,STL,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020824,7,BUF,LAK,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020838,7,BUF,FLA,home,8477480,31,E. Comrie,G,26,29,0.896552,3,59:05,L,True
2023020854,7,BUF,MIN,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020884,7,BUF,MTL,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020900,7,BUF,CBJ,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020918,7,BUF,CAR,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020928,7,BUF,FLA,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020945,7,BUF,TBL,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020960,7,BUF,VGK,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020971,7,BUF,WPG,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023020990,7,BUF,TOR,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021000,7,BUF,NSH,away,8477480,31,E. Comrie,G,20,24,0.833333,4,56:47,L,True
2023021009,7,BUF,EDM,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021031,7,BUF,DET,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021045,7,BUF,NYI,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021059,7,BUF,DET,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021081,7,BUF,SEA,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021211,7,BUF,PHI,home,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
2023021228,7,BUF,DET,away,8477480,31,E. Comrie,G,0,0,0.0,0,00:00,,False
