ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:UVIX,UVIX,4.79,13500755,4.82,8.12,6.86,-3.53,4.98,13.95,41.77,28.91,133134.94,0.73,0.22,-0.37,-0.95,0.74,0,-6.99,-115562,0.58,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
NASDAQ:GRPN,GRPN,12.25,823738,12.27,48.96,50.61,0.25,12.35,19.86,45.81,52.32,59215.8,-0.93,-1.12,-0.25,-0.46,0.65,0,-5.7,-2672,0.4,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:UVXY,UVXY,24.38,7064693,24.48,6.7,5.15,-2.58,25.12,49.8,43.13,29.88,844463.47,2.93,1.68,-1.39,-3.47,0.56,0,-5.06,-36409,0.42,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:VXX,VXX,47.75,3988767,47.95,7.73,6.5,-1.67,48.71,75.97,44.02,22.35,1901086.2,4.04,2.85,-1.71,-4.3,0.38,0,-3.5,13952,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:BOIL,BOIL,10.52,9870851,10.52,25.4,21.62,-1.4,10.73,11.67,54.99,60.48,367565.23,-1.24,-0.85,-0.26,0.3,0.89,1,-1.73,-305438,0.73,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:SPXS,SPXS,7.88,31609813,7.9,24.38,33.95,-0.48,7.93,9.09,47.9,18.43,2363102.96,0.15,0.12,-0.09,-0.12,0.6,0,-0.44,-561601,0.46,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:SPXU,SPXU,28.92,4869709,28.98,18.69,29.06,-0.56,29.09,33.36,48.17,17.84,748434.38,0.54,0.44,-0.35,-0.44,0.48,0,-0.43,-23181,0.36,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:UNG,UNG,14.69,5985440,14.7,34.93,34.54,-1.01,14.86,15.12,55.88,46.73,385509.67,-0.71,-0.43,-0.19,0.43,1.19,0,-0.27,-215001,0.96,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:SPDN,SPDN,11.88,5084001,11.89,21.92,29.75,-0.17,11.9,12.46,48.97,31.33,9622.96,0.09,0.08,-0.05,-0.06,0.84,0,-0.17,-1252012,0.65,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
NYSE:BBVA,BBVA,9.9,526594,9.9,58.33,60.33,0.03,9.89,11.49,56.83,49.17,13183.47,-0.15,-0.21,0.01,-0.0,0.36,0,-0.03,-968,0.22,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:QID,QID,40.86,4138504,40.88,18.33,25.0,-0.15,40.93,46.49,46.74,20.77,493590.55,1.13,0.94,-0.26,-0.1,0.49,0,0.54,-24079,0.39,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
NASDAQ:ERIC,ERIC,6.9,10881037,6.89,91.5,69.39,0.51,6.87,6.95,57.95,80.47,498593.67,0.11,0.11,0.06,-0.01,0.56,0,0.58,-160035,0.49,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:TWM,TWM,10.7,2527547,10.72,23.88,36.96,-0.37,10.69,11.48,52.33,26.08,373858.0,-0.05,0.09,0.0,0.07,0.49,0,2.2,-71415,0.36,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:SCO,SCO,16.85,1038388,16.86,62.98,76.89,0.68,16.67,18.45,40.45,40.61,30336.12,0.32,0.2,0.33,0.29,0.54,0,2.2,-24372,0.49,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:NVDQ,NVDQ,5.57,10778313,5.58,15.5,23.53,-0.54,5.66,8.2,44.34,10.47,160845.24,0.11,-0.03,-0.23,-0.2,0.73,0,2.39,-91795,0.63,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:TZA,TZA,16.99,12918183,17.02,36.84,46.1,-0.38,16.91,18.77,51.54,27.82,259020.8,-0.17,0.15,0.05,0.21,0.44,0,3.16,-177948,0.38,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:LABD,LABD,6.44,10900526,6.47,8.43,18.75,-0.48,6.44,7.17,51.6,27.42,200748.25,-0.12,-0.05,0.07,0.08,0.71,0,3.78,-132186,0.55,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
AMEX:YANG,YANG,9.47,4390176,9.48,30.79,44.42,0.04,9.4,10.03,47.67,24.33,234880.57,0.27,0.22,0.19,0.58,0.82,0,4.17,-57082,0.68,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
NASDAQ:VCNX,VCNX,5.15,14164,5.08,84.06,84.59,4.46,4.98,8.72,55.55,52.32,515.0,-0.4,-0.52,0.41,0.49,0.11,-1,10.28,39,0.06,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-14-55
