ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:TWST,TWST,42.31,460542,42.28,57.39,55.07,-0.48,42.61,62.89,36.44,72.3,92931.44,-1.15,-2.38,-0.94,-2.21,0.56,0,-6.31,-10600,0.35,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:NTLA,NTLA,21.62,871265,21.58,49.32,37.1,0.33,21.91,28.31,43.86,58.11,58525.34,-0.43,-0.83,-0.66,-0.9,1.32,0,-5.22,-25886,0.65,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:CRSP,CRSP,46.52,1329204,46.36,97.61,97.03,1.52,46.32,61.52,40.01,92.05,27912.0,-1.95,-2.69,-0.62,-1.71,1.56,0,-4.08,-8768,0.9,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:COIN,COIN,193.5,3574751,193.51,40.62,32.83,0.07,195.12,270.22,45.12,51.54,1015884.91,-8.96,-11.44,-0.33,-5.17,0.68,0,-3.68,-44434,0.44,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:BEAM,BEAM,23.53,304255,23.54,73.81,70.63,0.13,23.63,34.11,39.51,66.71,18502.45,0.16,-0.62,-0.29,-0.71,0.56,0,-3.37,-2364,0.31,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:VCYT,VCYT,31.48,601948,31.4,65.59,66.67,0.45,31.53,31.99,62.43,56.69,6284.0,1.19,2.11,-0.1,-1.36,0.53,0,-3.29,-6686,0.36,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:GH,GH,28.96,901445,29.01,32.94,27.71,-0.96,29.23,35.99,44.46,60.97,276889.03,0.5,-0.12,-0.45,-0.83,0.48,0,-2.64,-12055,0.28,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:AMD,AMD,139.84,27693450,139.76,85.02,82.41,0.41,139.75,156.58,46.99,66.71,14330431.44,-7.27,-6.36,0.6,-1.03,0.58,0,-2.21,-357777,0.42,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:TER,TER,124.88,407531,124.83,35.54,29.99,-0.06,125.15,153.93,49.8,79.34,137368.0,-6.55,-6.17,0.6,-2.28,0.38,0,-2.08,-5092,0.16,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NYSE:TDOC,TDOC,6.86,2794712,6.81,90.27,71.58,1.03,6.86,10.47,27.61,93.32,429103.69,-0.62,-0.76,-0.08,-0.17,0.51,0,-1.79,-77410,0.3,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:KTOS,KTOS,19.75,1066451,19.75,37.03,20.88,-1.05,20.14,23.37,46.82,66.4,12561.0,-0.11,-0.37,-0.24,0.04,4.21,0,-1.0,-9218,1.15,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NYSE:MGA,MGA,39.65,513147,39.65,20.0,12.92,0.25,39.65,46.5,42.29,57.26,95056.72,-1.01,-1.28,0.1,0.18,0.29,0,-0.6,-16615,0.18,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:ZM,ZM,56.83,797544,56.74,86.06,75.12,0.55,56.61,61.68,44.34,84.19,207259.01,-0.57,-0.76,0.33,0.59,0.47,0,0.74,-40383,0.3,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:IRDM,IRDM,26.85,1251023,26.83,62.61,60.78,0.81,26.77,29.36,41.42,59.61,360971.4,0.1,-0.02,0.19,0.11,4.65,0,0.86,-36862,1.61,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:INTU,INTU,635.58,773836,635.57,51.63,45.87,-0.01,633.24,653.66,49.16,85.27,2222640.74,-1.87,-1.02,2.42,-9.76,1.64,0,1.33,-4218,0.63,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NASDAQ:CDNA,CDNA,27.94,490966,27.84,84.58,76.73,1.93,27.5,29.56,62.01,75.78,8382.0,2.45,2.96,0.76,0.71,0.57,0,1.42,-9265,0.32,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
NYSE:OKLO,OKLO,7.54,2614538,7.69,2.6,3.7,-4.06,7.71,9.62,43.3,0.98,170651.88,-0.3,-0.39,0.25,0.13,1.57,0,2.52,-146313,0.8,delayed_streaming_900,2,ark_previous,08-14-2024-14-49
