ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXL,SOXL,33.56,53938510,33.95,9.37,13.28,-4.31,34.53,54.25,47.07,19.71,17960914.51,-6.04,-5.88,-1.05,0.24,1.06,0,-7.24,-1579520,0.38,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:UPST,UPST,37.01,3022307,37.32,10.02,11.77,-1.36,37.86,38.06,59.98,9.22,1554754.0,1.54,2.69,-0.17,0.54,0.82,0,-4.09,-17132,0.23,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:AMD,AMD,138.19,12899396,138.86,9.45,10.71,-1.7,139.75,156.53,44.22,12.7,24108470.62,-7.3,-6.49,-1.66,-1.7,0.66,1,-3.36,-474065,0.2,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:SBUX,SBUX,92.52,14408525,92.78,19.0,18.31,-1.5,93.42,89.0,69.18,47.14,8842044.0,0.39,2.39,-0.52,-1.01,1.61,0,-3.01,-776009,0.54,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:IMNN,IMNN,1.03,259229,1.05,4.9,9.03,-5.5,1.07,2.25,42.16,8.03,26295.9,-0.03,-0.07,-0.06,-0.06,0.24,0,-2.83,35390,0.1,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:NVDA,NVDA,115.25,129727298,115.37,25.9,31.34,-0.72,115.76,125.43,52.14,27.79,173250389.12,-3.68,-2.8,0.64,1.33,1.01,0,-2.77,-5703918,0.31,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:IBIT,IBIT,33.73,7593470,33.89,22.55,23.78,-2.61,34.03,40.55,54.96,32.28,1860339.32,-0.53,-0.7,-0.39,-0.13,0.68,0,-2.61,-682656,0.22,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:AFRM,AFRM,26.26,1221371,26.26,31.68,31.62,-0.04,26.32,30.58,45.5,31.75,393841.0,-1.25,-1.16,0.1,0.27,0.77,0,-1.86,-3206,0.2,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:SOFI,SOFI,6.64,7510517,6.65,11.02,16.66,-0.08,6.69,7.87,38.3,13.99,719857.69,-0.06,-0.12,0.08,0.09,0.68,0,-1.7,-443949,0.18,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
AMEX:NVDY,NVDY,24.62,588549,24.62,38.43,43.13,-0.04,24.64,28.11,51.93,26.57,110322.22,-1.16,-1.08,0.09,0.16,0.81,0,-0.65,16824,0.33,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:META,META,526.13,3192609,528.56,9.27,17.66,-0.2,530.62,531.32,58.5,5.69,29343100.74,1.09,7.38,-0.22,2.85,0.55,0,-0.37,-100129,0.15,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NYSE:MA,MA,457.9,289683,458.16,62.37,69.3,0.08,457.84,468.53,52.12,29.83,1675437.8,2.02,3.15,0.56,2.65,0.57,0,-0.3,-2462,0.11,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:PYPL,PYPL,64.97,1689002,64.98,35.23,34.09,-0.41,65.08,67.28,50.21,34.27,785005.0,0.74,1.1,-0.44,0.07,0.45,0,-0.14,-108622,0.11,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NYSE:BA,BA,167.69,925434,168.14,26.63,41.36,0.46,168.27,193.68,45.16,10.76,2416317.55,-3.2,-4.32,0.74,4.14,0.47,0,-0.12,-2784,0.11,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NASDAQ:MHUA,MHUA,0.64,54806,0.65,8.14,20.29,-4.44,0.65,1.18,35.44,32.74,2048.31,-0.04,-0.07,-0.02,-0.01,0.02,0,0.05,-8377,0.01,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
NYSE:PFE,PFE,28.94,8848672,28.92,47.48,51.94,0.07,28.95,31.39,42.8,48.65,1952919.15,0.18,-0.05,0.14,0.16,1.24,0,0.5,-4550419,0.26,delayed_streaming_900,2,trader_live_email,08-14-2024-10-52
