ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:CONL,CONL,31.34,1850255,31.51,34.96,45.39,-3.24,32.01,63.45,44.15,13.47,3134.0,-4.25,-5.2,-1.48,-2.07,0.64,0,-7.5,-21179,0.53,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
NASDAQ:TSLT,TSLT,11.79,3513543,11.77,79.87,78.43,-1.59,11.97,19.83,52.45,60.46,36549.0,-0.79,-1.15,-0.77,-0.85,0.83,0,-6.72,-69112,0.62,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
NASDAQ:TSLL,TSLL,8.63,38696289,8.61,74.2,74.03,-1.76,8.75,14.45,53.12,58.1,38767.5,-0.57,-0.83,-0.57,-0.63,1.2,0,-6.65,-1026910,0.91,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:BITX,BITX,27.39,6701105,27.38,58.71,59.37,-1.69,27.71,42.64,54.14,21.67,3286.8,-1.91,-2.25,-1.53,-2.11,1.2,0,-5.36,-122068,0.83,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:UVIX,UVIX,4.89,12226724,4.89,18.82,17.31,1.24,4.99,13.95,42.12,58.63,29919.28,0.73,0.23,-0.68,-0.93,0.76,0,-5.11,-203603,0.52,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:YINN,YINN,19.9,2272432,19.86,70.41,58.92,-1.7,20.19,22.71,49.57,81.5,17910.0,-0.91,-0.77,-1.36,-1.38,1.01,0,-4.33,-82598,0.67,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:SOXL,SOXL,34.65,94195883,34.76,52.04,60.44,-2.2,34.74,54.26,49.91,16.59,1513394.24,-6.03,-5.79,-0.14,-0.2,0.93,0,-4.23,-1459483,0.67,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:URTY,URTY,43.31,1169158,43.47,25.25,33.44,-1.92,43.97,60.95,45.3,21.56,10827.5,-0.42,-1.49,-0.86,-0.8,0.69,0,-3.91,-9849,0.58,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:TNA,TNA,36.76,15088250,36.86,23.02,31.74,-1.94,37.22,51.74,45.05,15.13,231850.08,-0.36,-1.27,-0.8,-0.69,0.76,0,-3.79,-766085,0.56,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:UVXY,UVXY,24.71,6544066,24.74,16.07,15.76,0.77,25.17,49.79,43.52,53.67,8080.17,2.93,1.7,-2.46,-3.37,0.59,0,-3.78,-114540,0.39,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
NASDAQ:TSLA,TSLA,200.58,52062693,200.48,77.9,77.65,-0.79,202.05,254.26,53.34,55.04,5517027.36,-3.58,-6.4,-6.24,-6.93,1.06,0,-3.29,-1240396,0.7,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:FAZ,FAZ,9.32,3430010,9.33,5.58,8.75,-0.8,9.44,10.57,47.45,16.06,931.5,-0.07,-0.05,-0.37,-0.44,0.71,0,-2.97,-181432,0.46,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
AMEX:NVDX,NVDX,13.93,8571417,13.95,51.72,56.46,-0.99,13.84,16.85,54.69,26.09,15323.0,-1.17,-0.95,0.29,0.37,0.99,0,-2.66,-146774,0.77,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
NASDAQ:NVDL,NVDL,57.37,26187974,57.44,50.0,56.92,-1.09,56.87,69.41,54.0,24.44,459866.8,-4.83,-3.96,1.15,1.47,1.02,0,-2.56,-616117,0.79,delayed_streaming_900,2,etf_leverage,08-14-2024-14-01
