ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NTLA,NTLA,21.45,1064014,21.49,19.88,14.76,-0.6,21.84,28.32,42.76,11.28,278636.8,-0.43,-0.84,-0.37,-1.07,1.25,0,-5.96,21676,0.79,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:TWST,TWST,42.85,536538,42.65,92.33,93.18,1.4,42.6,62.85,38.5,96.77,107100.0,-1.14,-2.34,0.25,-1.26,0.52,0,-5.12,-5478,0.41,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:BEAM,BEAM,23.29,392558,23.39,5.91,4.37,-0.6,23.6,34.13,37.61,19.71,83401.49,0.16,-0.64,-0.33,-0.81,0.58,0,-4.35,1737,0.4,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:CRSP,CRSP,46.42,1496985,46.4,31.85,21.27,0.68,46.33,61.53,39.6,70.84,386316.84,-1.96,-2.69,-0.09,-1.46,1.46,0,-4.29,2159,1.01,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:VCYT,VCYT,31.47,703225,31.44,68.62,61.21,0.72,31.52,31.99,62.39,76.18,117685.9,1.19,2.11,0.1,-1.09,0.46,0,-3.32,12707,0.42,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:COIN,COIN,195.21,4038631,194.55,90.82,91.71,0.49,195.0,270.15,46.46,93.87,2401169.96,-8.93,-11.3,-1.3,-2.42,0.67,0,-2.83,-72695,0.5,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:GH,GH,28.94,1062641,28.95,48.74,48.36,-0.26,29.19,36.0,44.6,58.43,137441.25,0.5,-0.12,-0.21,-0.83,0.43,0,-2.74,-742,0.33,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NYSE:TDOC,TDOC,6.8,3444510,6.83,6.11,27.96,0.07,6.86,10.48,25.82,6.23,477856.4,-0.62,-0.77,-0.03,-0.28,0.51,0,-2.72,76445,0.37,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:AMD,AMD,139.96,30586215,139.9,40.68,38.98,0.18,139.76,156.59,47.2,56.56,16169492.08,-7.27,-6.35,-0.0,-0.47,0.55,0,-2.13,22324,0.47,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:TER,TER,124.89,547129,124.79,27.47,22.22,-0.25,125.05,153.93,49.81,46.19,238914.57,-6.55,-6.17,-0.54,-1.53,0.42,0,-2.07,-1551,0.22,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NYSE:MGA,MGA,39.55,663485,39.53,38.1,21.16,-0.35,39.63,46.5,41.2,71.18,240981.3,-1.01,-1.29,0.06,-0.08,0.31,0,-0.85,15289,0.24,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:KTOS,KTOS,19.82,1167987,19.78,68.18,63.79,0.17,20.12,23.36,47.68,64.17,124874.13,-0.11,-0.37,-0.16,0.08,3.51,0,-0.65,14321,1.26,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:IRDM,IRDM,26.8,1543507,26.85,11.81,16.77,0.68,26.79,29.36,40.78,7.63,249359.81,0.1,-0.03,0.1,0.24,4.24,0,0.69,-9296,1.99,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:ZM,ZM,56.82,1016434,56.78,31.64,25.18,0.3,56.65,61.68,43.86,52.3,418048.0,-0.57,-0.76,0.22,0.38,0.46,0,0.73,-2004,0.38,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:INTU,INTU,634.05,911231,634.67,17.39,18.3,-0.23,633.47,653.53,48.27,42.69,380433.0,-1.89,-1.15,2.5,-10.69,1.53,0,1.08,-8188,0.74,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NASDAQ:CDNA,CDNA,27.99,585261,27.86,71.0,52.52,0.86,27.54,29.58,62.31,88.51,113527.44,2.45,2.97,0.75,0.8,0.52,0,1.6,-1809,0.38,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
NYSE:OKLO,OKLO,7.74,2834276,7.71,85.61,85.97,-1.4,7.7,9.61,47.23,72.56,50410.62,-0.3,-0.37,-0.17,0.29,1.42,0,5.31,15978,0.87,delayed_streaming_900,2,ark_previous,08-14-2024-15-58
