ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GRPN,GRPN,12.15,577166,12.16,51.33,47.04,-1.06,12.38,19.86,44.78,69.07,4860.0,-0.93,-1.13,-0.6,-0.49,0.54,0,-6.47,-11267,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:UVIX,UVIX,4.85,11895653,4.9,33.45,43.48,-0.45,5.0,13.95,42.0,37.03,198220.78,0.73,0.22,-0.65,-0.98,0.8,0,-5.77,-266699,0.51,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:UVXY,UVXY,24.65,6333663,24.81,35.6,43.87,-0.24,25.19,49.79,43.44,37.74,191822.4,2.93,1.7,-2.29,-3.53,0.6,0,-4.01,-138735,0.38,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:VXX,VXX,48.14,3509192,48.35,35.33,44.67,-0.13,48.81,75.97,44.45,36.83,453821.49,4.05,2.88,-2.83,-4.4,0.4,0,-2.71,-105595,0.25,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:SPXS,SPXS,7.9,26680109,7.91,56.72,57.91,-0.24,7.93,9.09,48.37,41.46,1163418.38,0.15,0.13,-0.08,-0.09,0.63,0,-0.19,-883063,0.39,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:SPXU,SPXU,29.02,4545418,29.02,56.15,58.55,-0.24,29.1,33.36,48.75,38.33,113042.0,0.54,0.45,-0.28,-0.36,0.53,0,-0.12,-53841,0.34,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:SPDN,SPDN,11.9,2517385,11.89,57.14,57.94,-0.08,11.91,12.46,49.72,39.41,13488.93,0.09,0.08,-0.03,-0.04,0.5,0,-0.04,-161361,0.32,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
NYSE:BBVA,BBVA,9.9,500070,9.89,8.88,14.13,0.1,9.89,11.49,56.97,58.29,6606.72,-0.15,-0.21,-0.02,0.01,0.38,0,-0.0,-1728,0.21,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
NASDAQ:ERIC,ERIC,6.88,9697376,6.88,62.5,72.22,0.29,6.86,6.95,56.81,60.9,122346.45,0.11,0.11,-0.03,-0.04,0.58,0,0.36,-420551,0.43,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:BOIL,BOIL,10.74,8031100,10.72,82.44,79.92,-1.2,10.78,11.7,58.0,87.9,655414.69,-1.24,-0.83,0.47,0.39,0.93,0,0.37,-84965,0.6,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:QID,QID,40.84,3879996,40.87,57.32,60.76,-0.01,40.93,46.49,46.74,31.18,199593.1,1.13,0.94,-0.05,-0.08,0.53,0,0.49,-65531,0.37,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:UNG,UNG,14.88,4872928,14.89,73.3,73.69,-0.75,14.9,15.16,59.15,89.66,780137.74,-0.7,-0.42,0.58,0.59,1.31,0,1.05,34878,0.78,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:SCO,SCO,16.69,890314,16.67,38.17,32.08,-0.48,16.65,18.45,38.76,55.91,35549.7,0.32,0.19,0.12,0.2,0.6,0,1.21,-9346,0.42,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:TWM,TWM,10.7,1922095,10.71,59.81,63.77,-0.09,10.68,11.48,52.41,33.53,5350.0,-0.05,0.09,0.08,0.11,0.46,0,2.2,-159472,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:NVDQ,NVDQ,5.57,10134799,5.58,47.54,51.24,-0.09,5.66,8.2,44.34,47.08,39535.86,0.11,-0.03,-0.13,-0.24,0.78,0,2.39,-139410,0.59,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:TZA,TZA,16.96,11624449,16.99,57.97,62.3,-0.11,16.89,18.77,51.33,35.14,51795.84,-0.17,0.15,0.19,0.22,0.46,0,2.98,-217057,0.34,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:LABD,LABD,6.49,8479357,6.49,70.66,70.64,0.75,6.43,7.17,52.54,44.68,107383.02,-0.12,-0.04,0.13,0.18,0.67,0,4.48,-361269,0.43,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
AMEX:YANG,YANG,9.5,3667156,9.49,64.65,67.12,1.28,9.38,10.03,48.41,60.63,77539.0,0.28,0.23,0.62,0.58,0.83,0,4.51,-73778,0.56,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
NASDAQ:VCNX,VCNX,5.01,12643,4.95,86.93,85.95,5.7,4.96,8.72,53.97,41.53,5010.0,-0.4,-0.53,0.27,0.33,0.11,0,7.28,-234,0.05,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-13-37
