ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NTLA,NTLA,21.5,952004,21.56,40.2,50.1,-0.14,21.89,28.32,42.89,23.69,117485.83,-0.43,-0.84,-0.63,-1.03,1.19,0,-5.77,-10830,0.71,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:TWST,TWST,42.74,515631,42.41,75.12,56.14,1.11,42.59,62.85,38.06,86.4,184422.68,-1.14,-2.35,0.28,-1.75,0.53,0,-5.37,1968,0.39,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:CRSP,CRSP,46.29,1433281,46.42,25.88,49.86,0.78,46.33,61.54,39.07,9.67,325233.54,-1.96,-2.7,0.03,-1.88,1.48,0,-4.56,6020,0.97,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:BEAM,BEAM,23.4,359478,23.5,25.63,41.56,0.09,23.62,34.12,38.39,12.6,30092.4,0.16,-0.63,-0.21,-0.88,0.57,0,-3.9,-14205,0.37,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:VCYT,VCYT,31.42,658007,31.44,70.0,68.94,0.59,31.53,31.98,62.19,36.05,128664.9,1.19,2.1,-0.12,-1.17,0.47,0,-3.47,-1670,0.39,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:COIN,COIN,194.4,3897466,193.79,73.07,66.74,0.07,195.0,270.18,45.83,68.39,16203059.57,-8.94,-11.37,-1.1,-3.78,0.68,0,-3.23,57954,0.48,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:GH,GH,28.97,1017158,28.96,59.56,61.84,-0.84,29.2,35.99,44.78,50.86,166346.0,0.5,-0.12,-0.3,-0.84,0.46,0,-2.61,-16352,0.32,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:TER,TER,124.7,497725,124.86,26.37,38.84,-0.35,125.1,153.93,49.49,48.68,1365285.56,-6.56,-6.18,-0.03,-2.37,0.41,0,-2.22,3616,0.2,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:AMD,AMD,139.89,29760488,139.9,29.12,38.66,0.34,139.76,156.58,47.08,44.78,20751198.0,-7.27,-6.36,0.95,-0.73,0.56,0,-2.17,-283781,0.45,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NYSE:TDOC,TDOC,6.86,3203386,6.85,84.0,84.0,0.88,6.86,10.48,27.33,63.73,180814.34,-0.62,-0.76,-0.04,-0.2,0.51,0,-1.93,-19001,0.34,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NYSE:MGA,MGA,39.49,609105,39.55,14.15,10.72,-0.28,39.64,46.51,40.54,23.47,346296.5,-1.01,-1.3,-0.04,-0.12,0.3,0,-1.0,-6723,0.22,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:KTOS,KTOS,19.76,1112974,19.77,57.66,61.67,-0.18,20.13,23.37,47.0,53.23,149976.82,-0.11,-0.37,-0.12,0.03,3.71,0,-0.93,-317,1.2,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:ZM,ZM,56.76,943264,56.81,35.68,47.06,0.15,56.64,61.69,43.34,30.02,607849.25,-0.57,-0.77,0.29,0.28,0.47,0,0.62,-208,0.35,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:CDNA,CDNA,27.81,558721,27.82,28.8,28.39,0.32,27.53,29.54,61.29,29.91,37571.31,2.44,2.95,0.65,0.57,0.54,0,0.94,5118,0.36,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:IRDM,IRDM,26.88,1460365,26.89,65.1,74.48,0.75,26.79,29.36,41.77,25.84,414251.25,0.1,-0.02,0.16,0.18,4.54,0,0.96,-2520,1.88,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NASDAQ:INTU,INTU,633.88,871654,635.28,9.82,32.31,-0.41,633.45,653.51,48.17,28.75,2026194.66,-1.9,-1.16,5.3,-11.2,1.58,0,1.05,-5525,0.71,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
NYSE:OKLO,OKLO,7.74,2766882,7.68,73.93,62.74,-0.9,7.7,9.61,47.23,94.45,65557.25,-0.3,-0.37,0.21,0.29,1.49,0,5.31,-39921,0.85,delayed_streaming_900,2,ark_previous,08-14-2024-15-40
