ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:TWST,TWST,43.02,192547,42.95,84.61,87.6,-1.55,43.04,62.83,38.81,56.19,4309.47,-1.14,-2.32,-1.27,-0.94,0.42,0,-4.73,-5360,0.15,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:CRSP,CRSP,46.36,700798,46.38,46.98,51.06,-1.76,46.66,61.53,38.54,40.9,4632.0,-1.96,-2.7,-1.67,-1.47,1.34,0,-4.42,-48898,0.47,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:NTLA,NTLA,21.84,514160,21.87,38.66,36.34,-2.24,22.12,28.29,44.14,27.61,2183.95,-0.43,-0.81,-0.5,-0.47,1.44,0,-4.25,-13028,0.38,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:BEAM,BEAM,23.71,156371,23.68,84.83,80.11,-2.71,23.74,34.1,40.22,70.25,50336.33,0.16,-0.61,-0.52,-0.41,0.47,0,-2.63,-8342,0.16,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:VCYT,VCYT,31.7,324858,31.72,65.15,73.46,-1.74,31.63,32.04,63.12,22.82,3170.0,1.19,2.13,-0.28,0.27,0.7,0,-2.61,-24222,0.19,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:COIN,COIN,196.58,2586232,196.07,69.4,64.43,1.48,195.52,270.09,47.52,66.83,1457826.9,-8.91,-11.2,-2.8,0.88,0.71,0,-2.15,-80860,0.32,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NYSE:TDOC,TDOC,6.84,1545488,6.85,40.94,41.8,-1.73,6.9,10.48,25.98,54.65,56802.71,-0.62,-0.76,-0.2,-0.19,0.49,0,-2.07,-63871,0.16,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:AMD,AMD,140.22,19348144,140.03,83.63,87.92,0.46,139.77,156.6,47.64,43.09,3932467.1,-7.27,-6.33,-0.45,0.39,0.65,0,-1.94,-900027,0.3,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:GH,GH,29.28,404119,29.27,77.22,83.97,-0.75,29.3,35.96,46.0,42.37,2928.0,0.5,-0.1,-0.65,-1.15,0.33,0,-1.58,-15797,0.13,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:TER,TER,126.22,259023,125.7,94.93,95.77,1.06,125.11,153.95,51.87,92.25,12605.0,-6.54,-6.08,-0.49,1.34,0.44,0,-1.03,-6735,0.1,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NYSE:MGA,MGA,39.69,235521,39.61,98.2,96.08,-0.33,39.64,46.5,42.72,90.58,3969.0,-1.01,-1.28,0.7,0.93,0.27,0,-0.5,-14112,0.08,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:ZM,ZM,56.66,371264,56.63,90.5,93.33,-0.01,56.51,61.69,43.02,63.66,7139.79,-0.57,-0.77,0.46,0.27,0.35,0,0.45,-17851,0.14,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:KTOS,KTOS,20.07,310828,20.02,88.45,89.58,0.32,19.95,23.35,51.41,85.17,2007.0,-0.11,-0.35,0.31,0.39,1.16,0,0.6,-10296,0.34,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:CDNA,CDNA,27.72,258884,27.65,91.29,92.71,1.21,27.32,29.52,60.83,54.75,6927.5,2.44,2.95,0.19,0.09,0.47,0,0.64,-5108,0.17,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:IRDM,IRDM,26.99,543843,26.9,85.71,83.19,1.07,26.76,29.36,43.51,63.61,141210.0,0.1,-0.01,0.2,0.11,3.95,0,1.39,-45002,0.7,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NASDAQ:INTU,INTU,636.94,530165,634.99,97.54,97.6,0.36,631.84,653.8,49.96,89.27,191077.5,-1.85,-0.92,-8.82,-5.51,2.0,0,1.54,-12999,0.43,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
NYSE:OKLO,OKLO,7.97,2014574,7.89,76.13,72.49,7.12,7.68,9.61,51.63,74.52,797.0,-0.29,-0.35,0.49,0.58,2.0,0,8.44,-66490,0.62,delayed_streaming_900,2,ark_previous,08-14-2024-12-01
