ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:UVIX,UVIX,4.82,15234744,4.79,76.6,54.94,-2.35,4.95,13.95,42.05,82.01,266761.28,0.73,0.22,-0.21,-0.68,0.75,0,-6.41,-505964,0.65,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
NASDAQ:GRPN,GRPN,12.18,912912,12.24,13.87,19.72,-0.08,12.35,19.86,45.04,19.67,18729.63,-0.93,-1.12,-0.09,-0.58,0.62,0,-6.27,-16322,0.44,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:UVXY,UVXY,24.46,7553421,24.38,71.07,51.91,-1.89,25.07,49.8,43.43,80.21,377368.88,2.93,1.68,-0.78,-2.47,0.54,0,-4.75,-121136,0.45,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:VXX,VXX,47.93,4357944,47.82,74.36,54.66,-1.13,48.63,75.97,44.52,80.44,657168.23,4.05,2.86,-0.97,-3.04,0.38,0,-3.13,-58675,0.31,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:BOIL,BOIL,10.56,10146432,10.56,83.33,87.81,-1.76,10.73,11.68,55.59,58.95,29569.4,-1.24,-0.85,-0.29,0.3,0.86,0,-1.31,-115345,0.75,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:SPXS,SPXS,7.9,33516008,7.89,80.95,60.43,-0.19,7.93,9.09,48.37,75.27,2746268.14,0.15,0.13,-0.05,-0.08,0.57,0,-0.19,-116466,0.49,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:SPXU,SPXU,29.01,5240715,28.96,84.07,64.22,-0.1,29.08,33.36,48.71,75.07,306345.6,0.54,0.45,-0.2,-0.27,0.48,0,-0.14,-77762,0.39,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:UNG,UNG,14.72,6108610,14.72,80.92,87.95,-1.27,14.86,15.13,56.38,47.15,9877.12,-0.71,-0.43,-0.27,0.42,1.13,0,-0.07,-18649,0.98,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:SPDN,SPDN,11.9,5712088,11.89,71.73,47.58,0.04,11.9,12.46,49.96,83.58,100030.56,0.09,0.08,-0.02,-0.03,0.84,0,-0.04,-543058,0.73,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
NYSE:BBVA,BBVA,9.9,565812,9.9,58.33,63.89,0.15,9.89,11.49,57.25,38.68,5943.0,-0.15,-0.2,-0.0,-0.01,0.36,0,0.05,-14896,0.24,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
NASDAQ:ERIC,ERIC,6.89,11892596,6.9,44.44,61.11,0.15,6.87,6.95,57.19,37.57,256969.75,0.11,0.11,0.04,-0.02,0.55,0,0.44,-153056,0.53,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:QID,QID,40.98,4372560,40.91,79.46,65.34,0.24,40.93,46.5,47.46,63.11,735386.1,1.13,0.95,-0.21,0.08,0.48,0,0.84,-36703,0.41,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:TWM,TWM,10.71,2765767,10.7,51.33,39.23,-0.03,10.69,11.48,52.56,72.5,170074.8,-0.05,0.09,0.04,0.1,0.47,0,2.29,-14519,0.4,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:SCO,SCO,16.89,1097102,16.85,53.92,46.08,1.41,16.68,18.45,40.93,87.35,4238.14,0.32,0.2,0.33,0.31,0.54,0,2.4,-1725,0.51,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:NVDQ,NVDQ,5.6,11244581,5.58,78.33,63.16,0.45,5.65,8.2,44.63,58.46,4257.8,0.11,-0.03,-0.12,-0.11,0.72,0,2.85,-237944,0.66,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:TZA,TZA,16.98,13595514,16.97,49.64,40.34,-0.22,16.91,18.77,51.57,68.35,565211.57,-0.17,0.15,0.07,0.21,0.42,0,3.13,-117651,0.4,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:YANG,YANG,9.43,4744836,9.44,26.16,20.56,-0.76,9.4,10.03,46.62,62.57,31119.0,0.27,0.22,0.06,0.55,0.83,0,3.69,-38687,0.73,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
AMEX:LABD,LABD,6.47,12123566,6.46,58.12,47.12,-0.44,6.44,7.17,52.17,53.07,230960.7,-0.12,-0.04,0.03,0.11,0.71,0,4.21,-267371,0.61,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
NASDAQ:VCNX,VCNX,5.0,16885,5.09,67.81,86.11,0.09,5.0,8.72,52.27,43.29,1501.29,-0.4,-0.53,0.22,0.27,0.12,0,7.16,200,0.07,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-14-2024-15-37
