ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:AMD,AMD,139.69,17896968,139.71,85.35,85.48,-0.75,139.73,156.58,46.74,60.25,36458212.88,-7.27,-6.37,-0.64,0.15,0.66,0,-2.31,-274879,0.27,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
NASDAQ:AFRM,AFRM,26.38,1599397,26.38,61.31,69.06,0.74,26.34,30.58,46.47,32.24,213704.38,-1.25,-1.15,0.06,0.13,0.7,0,-1.41,-41793,0.27,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
NASDAQ:ASML,ASML,875.7,384025,876.71,65.14,70.05,0.68,878.05,947.14,45.84,38.39,2101680.0,-38.58,-33.68,8.55,10.56,0.46,0,-1.34,-7098,0.2,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
AMEX:KOLD,KOLD,62.98,538456,62.62,35.11,24.91,-5.1,62.86,81.58,38.04,59.55,766781.5,3.66,1.63,-3.07,-2.51,1.39,1,-0.97,-23888,0.56,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
AMEX:EWJ,EWJ,67.39,2227843,67.39,73.74,74.43,-0.3,67.37,72.29,61.7,49.72,361533.6,-0.85,-0.83,-0.2,-0.04,0.55,0,-0.18,910585,0.18,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
NASDAQ:MSFT,MSFT,415.6,5840652,415.13,99.54,98.26,0.57,415.0,447.93,47.28,91.28,22442687.41,-9.43,-9.02,0.89,3.57,0.46,0,0.19,-45467,0.22,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
AMEX:FXY,FXY,63.02,43676,63.0,81.38,75.69,0.05,62.9,65.03,56.33,72.19,6302.5,1.11,1.17,0.0,0.1,0.23,0,0.39,-998,0.1,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
AMEX:BOIL,BOIL,10.8,5959099,10.85,64.41,75.56,5.14,10.81,11.71,58.73,29.92,1437775.26,-1.24,-0.83,0.46,0.36,1.08,-1,0.89,-187828,0.44,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
AMEX:DRIP,DRIP,10.8,611365,10.8,74.02,78.78,0.09,10.77,11.87,50.57,51.93,60426.0,0.33,0.34,0.02,-0.02,0.75,0,1.31,-19577,0.29,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
NASDAQ:NNE,NNE,8.0,1556475,7.82,83.7,87.13,20.09,7.55,19.54,41.14,68.09,340180.5,-2.38,-2.84,1.21,1.46,2.79,0,16.79,-146550,1.34,delayed_streaming_900,2,turttle_email,08-14-2024-11-40
