ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:IMNN,IMNN,0.95,878817,0.96,37.81,40.18,-9.95,0.99,2.25,40.3,47.56,95.0,-0.03,-0.08,-0.13,-0.14,0.7,0,-10.38,-6769,0.34,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:UPST,UPST,36.42,4446347,36.92,3.93,4.74,-2.41,37.65,37.93,58.77,2.87,144007.5,1.53,2.65,-0.88,-0.82,0.52,0,-5.61,-254219,0.33,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
AMEX:SOXL,SOXL,34.7,84037246,35.06,13.39,21.28,1.85,34.74,54.26,50.06,17.72,4187487.15,-6.03,-5.78,-0.48,0.07,1.01,0,-4.08,-4924306,0.6,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:SBUX,SBUX,91.76,22556599,91.92,15.61,22.33,-1.06,92.92,88.77,67.46,10.79,1554956.9,0.38,2.33,-2.08,-1.31,1.64,0,-3.81,-996303,0.85,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:IBIT,IBIT,33.62,12265136,33.72,12.73,19.09,-0.8,33.94,40.56,54.3,19.48,2000312.4,-0.53,-0.7,-1.13,-0.52,0.62,0,-2.93,-459107,0.35,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:AMD,AMD,139.26,22372283,139.81,5.79,17.11,0.23,139.81,156.56,46.02,5.27,8379647.25,-7.28,-6.41,-1.6,-0.63,0.64,0,-2.62,-990669,0.34,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:SOFI,SOFI,6.58,12836168,6.6,8.69,8.07,-1.19,6.66,7.88,37.47,1.79,94292.64,-0.06,-0.13,-0.01,0.02,0.58,0,-2.59,-864715,0.31,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:AFRM,AFRM,26.26,1981325,26.35,13.89,14.57,-0.11,26.35,30.58,45.5,22.78,49920.26,-1.25,-1.16,-0.11,0.07,0.67,0,-1.86,-136919,0.33,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:NVAX,NVAX,12.1,2052489,12.19,6.97,10.08,-2.65,12.35,17.49,57.69,5.58,2383.72,-0.5,-0.65,0.12,0.19,0.63,0,-1.55,-106864,0.32,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:NVDA,NVDA,117.18,219874763,117.4,23.47,30.07,1.14,116.41,125.65,55.11,32.66,49515162.44,-3.65,-2.65,1.63,2.59,1.0,0,-1.14,-11642033,0.53,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NYSE:MA,MA,457.78,511114,458.68,5.03,17.93,-0.22,458.1,468.51,51.73,10.62,91600.0,2.01,3.14,0.74,0.67,0.51,0,-0.32,-16429,0.19,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
AMEX:NVDY,NVDY,24.74,746109,24.74,25.6,30.24,0.28,24.66,28.11,52.87,40.0,3708.0,-1.16,-1.07,0.12,0.19,0.64,0,-0.16,-16536,0.42,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
NASDAQ:META,META,528.32,5338836,530.32,6.19,15.58,0.0,530.53,531.83,59.85,8.09,4352073.98,1.13,7.56,1.49,2.21,0.52,0,0.05,-200173,0.26,delayed_streaming_900,2,trader_live_email,08-14-2024-12-46
