game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,saves,shots_against,save_percentage,goals_against,time_on_ice,decision,starter
2022020008,21,COL,CHI,home,8480382,40,A. Georgiev,G,15,17,0.882353,2,59:45,W,True
2022020018,21,COL,CGY,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2022020045,21,COL,MIN,away,8480382,40,A. Georgiev,G,36,39,0.923077,3,60:00,W,True
2022020057,21,COL,WPG,home,8480382,40,A. Georgiev,G,24,28,0.857143,4,60:15,O,True
2022020073,21,COL,SEA,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2022020086,21,COL,VGK,away,8480382,40,A. Georgiev,G,33,35,0.942857,2,59:33,W,True
2022020099,21,COL,NYR,away,8480382,40,A. Georgiev,G,44,46,0.956522,2,65:00,W,True
2022020123,21,COL,NJD,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2022020135,21,COL,NYI,away,8480382,40,A. Georgiev,G,39,43,0.906977,4,58:14,L,True
2022020175,21,COL,CBJ,home,8480382,40,A. Georgiev,G,36,39,0.923077,3,60:00,W,True
2022020185,21,COL,CBJ,away,8480382,40,A. Georgiev,G,31,32,0.96875,1,59:21,W,True
2022020219,21,COL,NSH,home,8480382,40,A. Georgiev,G,32,35,0.914286,3,60:00,W,True
2022020233,21,COL,CAR,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2022020247,21,COL,STL,home,8480382,40,A. Georgiev,G,36,39,0.923077,3,58:49,L,True
2022020261,21,COL,CAR,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2022020278,21,COL,WSH,away,8480382,40,A. Georgiev,G,32,32,1.0,0,60:00,W,True
2022020298,21,COL,DAL,away,8480382,40,A. Georgiev,G,22,24,0.916667,2,64:44,W,True
2022020317,21,COL,VAN,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2022020320,21,COL,NSH,away,8480382,40,A. Georgiev,G,18,21,0.857143,3,59:56,W,True
2022020339,21,COL,DAL,home,8480382,40,A. Georgiev,G,41,42,0.97619,1,60:00,W,True
2022020357,21,COL,WPG,away,8480382,40,A. Georgiev,G,18,23,0.782609,5,60:00,L,True
2022020365,21,COL,BUF,away,8480382,40,A. Georgiev,G,24,28,0.857143,4,60:00,W,True
2023020008,21,COL,LAK,away,8480382,40,A. Georgiev,G,34,36,0.944444,2,60:00,W,True
2023020030,21,COL,SJS,away,8480382,40,A. Georgiev,G,20,21,0.952381,1,64:12,W,True
2023020046,21,COL,SEA,away,8480382,40,A. Georgiev,G,37,38,0.973684,1,60:00,W,True
2023020061,21,COL,CHI,home,8480382,40,A. Georgiev,G,18,18,1.0,0,60:00,W,True
2023020076,21,COL,CAR,home,8480382,40,A. Georgiev,G,23,27,0.851852,4,60:00,W,True
2023020090,21,COL,NYI,away,8480382,40,A. Georgiev,G,28,32,0.875,4,59:32,W,True
2023020105,21,COL,PIT,away,8480382,40,A. Georgiev,G,20,24,0.833333,4,51:55,L,True
2023020126,21,COL,BUF,away,8480382,40,A. Georgiev,G,25,28,0.892857,3,59:13,L,True
2023020143,21,COL,STL,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020173,21,COL,VGK,away,8480382,40,A. Georgiev,G,27,34,0.794118,7,60:00,L,True
2023020188,21,COL,NJD,home,8480382,40,A. Georgiev,G,20,23,0.869565,3,60:00,W,True
2023020201,21,COL,SEA,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020219,21,COL,STL,home,8480382,40,A. Georgiev,G,22,28,0.785714,6,42:49,L,True
2023020228,21,COL,SEA,away,8480382,40,A. Georgiev,G,18,19,0.947368,1,59:44,W,True
2023020240,21,COL,ANA,home,8480382,40,A. Georgiev,G,15,17,0.882353,2,59:53,W,True
2023020264,21,COL,DAL,away,8480382,40,A. Georgiev,G,25,28,0.892857,3,60:00,W,True
2023020275,21,COL,NSH,away,8480382,40,A. Georgiev,G,26,30,0.866667,4,59:14,L,True
2023020291,21,COL,VAN,home,8480382,40,A. Georgiev,G,27,29,0.931034,2,60:00,W,True
2023020306,21,COL,MIN,away,8480382,40,A. Georgiev,G,19,21,0.904762,2,60:00,W,True
2023020313,21,COL,CGY,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020324,21,COL,TBL,home,8480382,40,A. Georgiev,G,38,39,0.974359,1,59:55,W,True
2023020350,21,COL,ARI,away,8480382,40,A. Georgiev,G,29,32,0.90625,4,64:39,O,True
2023020366,21,COL,ANA,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020373,21,COL,LAK,away,8480382,40,A. Georgiev,G,34,37,0.918919,3,58:28,L,True
2023020386,21,COL,ANA,home,8480382,40,A. Georgiev,G,31,33,0.939394,2,60:00,W,True
2023020402,21,COL,WPG,home,8480382,40,A. Georgiev,G,24,27,0.888889,3,58:56,L,True
2023020417,21,COL,PHI,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020431,21,COL,CGY,home,8480382,40,A. Georgiev,G,16,21,0.761905,5,40:00,,True
2023020445,21,COL,BUF,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020467,21,COL,WPG,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020477,21,COL,SJS,home,8480382,40,A. Georgiev,G,25,27,0.925926,2,60:00,W,True
2023020492,21,COL,CHI,away,8480382,40,A. Georgiev,G,19,22,0.863636,3,58:15,L,True
2023020507,21,COL,OTT,home,8480382,40,A. Georgiev,G,41,45,0.911111,4,59:22,W,True
2023020525,21,COL,ARI,home,8480382,40,A. Georgiev,G,24,25,0.96,1,60:00,W,True
2023020537,21,COL,ARI,away,8480382,40,A. Georgiev,G,22,27,0.814815,5,64:40,O,True
2023020552,21,COL,STL,away,8480382,40,A. Georgiev,G,28,29,0.965517,1,60:00,W,True
2023020571,21,COL,SJS,home,8480382,40,A. Georgiev,G,10,11,0.909091,1,59:48,W,True
2023020582,21,COL,NYI,home,8480382,40,A. Georgiev,G,18,22,0.818182,4,60:28,W,True
2023020593,21,COL,DAL,away,8480382,40,A. Georgiev,G,28,32,0.875,4,62:17,W,True
2023020606,21,COL,FLA,home,8480382,40,A. Georgiev,G,12,15,0.8,3,30:55,L,False
2023020624,21,COL,BOS,home,8480382,40,A. Georgiev,G,23,26,0.884615,3,65:00,W,True
2023020637,21,COL,VGK,home,8480382,40,A. Georgiev,G,25,25,1.0,0,60:00,W,True
2023020662,21,COL,TOR,away,8480382,40,A. Georgiev,G,26,29,0.896552,3,59:34,W,True
2023020678,21,COL,MTL,away,8480382,40,A. Georgiev,G,30,34,0.882353,4,58:08,L,True
2023020692,21,COL,BOS,away,8480382,40,A. Georgiev,G,26,30,0.866667,4,58:37,L,True
2023020707,21,COL,PHI,away,8480382,40,A. Georgiev,G,36,40,0.9,4,60:00,W,True
2023020742,21,COL,WSH,home,8480382,40,A. Georgiev,G,23,25,0.92,2,60:00,W,True
2023020757,21,COL,LAK,home,8480382,40,A. Georgiev,G,26,27,0.962963,1,59:30,W,True
2023020781,21,COL,NYR,away,8480382,40,A. Georgiev,G,27,29,0.931034,2,61:48,O,True
2023020787,21,COL,NJD,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020799,21,COL,CAR,away,8480382,40,A. Georgiev,G,23,27,0.851852,4,57:08,L,True
2023020809,21,COL,FLA,away,8480382,40,A. Georgiev,G,37,41,0.902439,4,60:00,L,True
2023020828,21,COL,WSH,away,8480382,40,A. Georgiev,G,24,27,0.888889,3,60:00,W,True
2023020842,21,COL,TBL,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020864,21,COL,ARI,home,8480382,40,A. Georgiev,G,27,30,0.9,3,60:00,W,True
2023020881,21,COL,VAN,home,8480382,40,A. Georgiev,G,24,25,0.96,1,59:47,W,True
2023020890,21,COL,DET,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020908,21,COL,TOR,home,8480382,40,A. Georgiev,G,26,30,0.866667,4,58:13,L,True
2023020936,21,COL,DAL,home,8480382,40,A. Georgiev,G,33,34,0.970588,1,60:00,W,True
2023020949,21,COL,CHI,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020959,21,COL,NSH,away,8480382,40,A. Georgiev,G,30,34,0.882353,4,58:38,L,True
2023020979,21,COL,CHI,home,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023020991,21,COL,DET,home,8480382,40,A. Georgiev,G,27,29,0.931034,2,60:00,W,True
2023021006,21,COL,MIN,home,8480382,40,A. Georgiev,G,29,30,0.966667,1,62:32,W,True
2023021039,21,COL,CGY,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023021044,21,COL,VAN,away,8480382,40,A. Georgiev,G,18,21,0.857143,3,59:45,W,True
2023021070,21,COL,EDM,away,8480382,40,A. Georgiev,G,32,34,0.941176,2,64:59,W,True
2023021089,21,COL,STL,away,8480382,40,A. Georgiev,G,0,0,0.0,0,00:00,,False
2023021111,21,COL,CBJ,home,8480382,40,A. Georgiev,G,23,24,0.958333,1,60:00,W,True
