game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,goals,assists,points,plus_minus,pim,hits,power_play_goals,shots_on_goal,faceoff_pct,time_on_ice,blocked_shots,shifts,giveaways,takeaways
2022020320,21,COL,NSH,away,8476851,47,A. Galchenyuk,C,0,0,0,-2,0,0,0,0,0.0,02:56,0,4,0,0
2022020357,21,COL,WPG,away,8476851,47,A. Galchenyuk,C,0,0,0,-2,0,0,0,0,0.0,13:42,1,18,0,0
2022020365,21,COL,BUF,away,8476851,47,A. Galchenyuk,C,0,0,0,0,0,0,0,0,1.0,06:31,1,10,0,0
2022020008,21,COL,CHI,home,8477476,62,A. Lehkonen,L,2,1,3,0,2,0,2,3,0.0,19:18,0,20,0,0
2022020018,21,COL,CGY,away,8477476,62,A. Lehkonen,L,0,1,1,0,2,2,0,2,0.0,21:50,0,24,0,2
2022020045,21,COL,MIN,away,8477476,62,A. Lehkonen,L,0,0,0,0,2,2,0,2,0.0,19:01,3,25,0,0
2022020057,21,COL,WPG,home,8477476,62,A. Lehkonen,L,0,0,0,-1,0,2,0,5,0.0,19:09,1,24,0,0
2022020073,21,COL,SEA,home,8477476,62,A. Lehkonen,L,0,0,0,0,0,1,0,1,0.0,21:58,0,24,0,0
2022020086,21,COL,VGK,away,8477476,62,A. Lehkonen,L,0,1,1,0,0,3,0,0,0.0,20:47,2,24,1,0
2022020099,21,COL,NYR,away,8477476,62,A. Lehkonen,L,0,0,0,-1,0,0,0,4,0.0,21:44,0,23,0,0
2022020123,21,COL,NJD,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,3,0,3,0.0,24:37,0,25,0,2
2022020135,21,COL,NYI,away,8477476,62,A. Lehkonen,L,0,1,1,-2,0,1,0,3,0.0,21:16,0,26,0,1
2022020175,21,COL,CBJ,home,8477476,62,A. Lehkonen,L,0,0,0,2,0,0,0,0,0.0,21:10,1,26,0,0
2022020185,21,COL,CBJ,away,8477476,62,A. Lehkonen,L,1,0,1,3,0,1,0,4,0.0,18:06,2,22,0,0
2022020219,21,COL,NSH,home,8477476,62,A. Lehkonen,L,0,1,1,1,2,1,0,2,0.0,21:43,0,23,0,0
2022020233,21,COL,CAR,home,8477476,62,A. Lehkonen,L,0,1,1,2,0,0,0,3,0.0,21:47,2,25,0,2
2022020247,21,COL,STL,home,8477476,62,A. Lehkonen,L,1,0,1,-2,0,0,1,3,0.0,23:37,0,27,0,0
2022020261,21,COL,CAR,away,8477476,62,A. Lehkonen,L,1,0,1,1,0,3,0,2,0.0,20:17,1,24,0,0
2022020278,21,COL,WSH,away,8477476,62,A. Lehkonen,L,1,1,2,1,0,3,0,3,0.0,21:15,0,23,0,0
2022020298,21,COL,DAL,away,8477476,62,A. Lehkonen,L,0,1,1,-2,0,0,0,3,0.0,26:01,3,25,0,1
2022020317,21,COL,VAN,home,8477476,62,A. Lehkonen,L,0,2,2,0,2,1,0,1,0.0,23:56,2,28,0,0
2022020320,21,COL,NSH,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,1,0,3,0.0,18:22,1,20,0,2
2022020339,21,COL,DAL,home,8477476,62,A. Lehkonen,L,0,1,1,1,0,1,0,3,0.0,23:06,1,26,0,0
2022020357,21,COL,WPG,away,8477476,62,A. Lehkonen,L,0,0,0,-1,0,1,0,3,0.0,20:55,0,24,0,1
2022020365,21,COL,BUF,away,8477476,62,A. Lehkonen,L,1,0,1,0,2,0,1,4,0.0,25:18,1,26,1,0
2023020008,21,COL,LAK,away,8477476,62,A. Lehkonen,L,0,0,0,-1,0,1,0,3,0.0,19:18,0,25,0,0
2023020030,21,COL,SJS,away,8477476,62,A. Lehkonen,L,0,0,0,1,0,2,0,8,0.0,18:32,0,20,2,1
2023020046,21,COL,SEA,away,8477476,62,A. Lehkonen,L,1,0,1,1,0,1,0,3,0.0,18:44,1,22,0,0
2023020061,21,COL,CHI,home,8477476,62,A. Lehkonen,L,0,1,1,0,0,2,0,6,0.0,19:08,1,20,0,0
2023020076,21,COL,CAR,home,8477476,62,A. Lehkonen,L,1,3,4,-1,2,1,1,2,0.0,18:24,0,30,0,0
2023020090,21,COL,NYI,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,2,0,3,0.0,20:26,0,23,1,3
2023020105,21,COL,PIT,away,8477476,62,A. Lehkonen,L,0,0,0,-1,0,1,0,1,0.0,20:19,0,22,1,0
2023020126,21,COL,BUF,away,8477476,62,A. Lehkonen,L,0,0,0,-2,0,0,0,0,0.0,20:44,0,20,0,0
2023020143,21,COL,STL,home,8477476,62,A. Lehkonen,L,1,0,1,2,0,0,0,3,0.0,19:50,1,23,0,0
2023020173,21,COL,VGK,away,8477476,62,A. Lehkonen,L,0,0,0,-1,0,4,0,1,0.0,17:33,0,22,0,0
2023020188,21,COL,NJD,home,8477476,62,A. Lehkonen,L,0,0,0,0,0,4,0,4,0.6,20:00,0,26,0,0
2023020201,21,COL,SEA,home,8477476,62,A. Lehkonen,L,0,1,1,-1,0,1,0,0,0.0,09:01,1,12,0,0
2023020742,21,COL,WSH,home,8477476,62,A. Lehkonen,L,0,0,0,1,0,2,0,2,0.5,16:12,1,22,1,0
2023020757,21,COL,LAK,home,8477476,62,A. Lehkonen,L,0,0,0,0,0,2,0,2,0.0,16:05,0,20,0,0
2023020781,21,COL,NYR,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,2,0,1,0.0,16:39,0,20,0,1
2023020787,21,COL,NJD,away,8477476,62,A. Lehkonen,L,0,1,1,-1,2,1,0,1,0.0,17:53,1,23,0,1
2023020799,21,COL,CAR,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,1,0,3,0.0,22:27,1,22,0,1
2023020809,21,COL,FLA,away,8477476,62,A. Lehkonen,L,0,0,0,-2,0,0,0,1,0.0,16:39,0,20,0,0
2023020828,21,COL,WSH,away,8477476,62,A. Lehkonen,L,2,2,4,2,0,0,0,5,0.0,18:00,0,24,0,1
2023020842,21,COL,TBL,away,8477476,62,A. Lehkonen,L,1,1,2,-2,0,0,1,1,0.0,20:17,0,24,0,0
2023020864,21,COL,ARI,home,8477476,62,A. Lehkonen,L,0,0,0,0,2,1,0,1,0.0,20:41,0,27,1,1
2023020881,21,COL,VAN,home,8477476,62,A. Lehkonen,L,1,0,1,1,2,2,0,2,0.0,18:52,1,26,0,0
2023020890,21,COL,DET,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,1,0,0,0.0,19:37,1,25,0,2
2023020908,21,COL,TOR,home,8477476,62,A. Lehkonen,L,1,0,1,1,0,1,1,3,0.0,17:24,0,21,0,1
2023020936,21,COL,DAL,home,8477476,62,A. Lehkonen,L,1,1,2,2,0,0,1,1,0.0,20:01,1,25,1,0
2023020949,21,COL,CHI,away,8477476,62,A. Lehkonen,L,0,0,0,2,0,1,0,3,0.0,19:19,0,22,1,0
2023020959,21,COL,NSH,away,8477476,62,A. Lehkonen,L,0,0,0,0,0,0,0,2,0.0,20:42,0,23,2,1
2023020979,21,COL,CHI,home,8477476,62,A. Lehkonen,L,0,1,1,2,0,2,0,3,0.333333,21:26,0,21,0,0
2023020991,21,COL,DET,home,8477476,62,A. Lehkonen,L,1,0,1,3,2,0,0,3,1.0,20:28,0,25,0,0
2023021006,21,COL,MIN,home,8477476,62,A. Lehkonen,L,1,0,1,1,2,1,0,3,0.0,22:32,0,26,0,1
2023021070,21,COL,EDM,away,8477476,62,A. Lehkonen,L,1,1,2,3,0,0,0,2,0.0,17:57,1,23,0,0
2023021089,21,COL,STL,away,8477476,62,A. Lehkonen,L,0,0,0,1,0,0,0,0,0.0,13:43,0,22,0,0
2023021111,21,COL,CBJ,home,8477476,62,A. Lehkonen,L,0,1,1,0,0,1,0,4,0.0,18:15,1,19,0,0
2023021125,21,COL,PIT,home,8477476,62,A. Lehkonen,L,0,0,0,1,0,1,0,1,0.0,16:17,1,21,0,1
2023021144,21,COL,MTL,home,8477476,62,A. Lehkonen,L,0,0,0,-1,0,0,0,1,1.0,14:03,0,18,0,0
2023021159,21,COL,NYR,home,8477476,62,A. Lehkonen,L,0,0,0,1,0,2,0,3,1.0,17:01,1,27,0,0
2023021169,21,COL,NSH,home,8477476,62,A. Lehkonen,L,1,0,1,-1,2,0,1,2,1.0,17:44,1,21,0,0
2023021181,21,COL,CBJ,away,8477476,62,A. Lehkonen,L,0,1,1,-1,0,0,0,4,0.0,17:14,2,21,1,0
2023021207,21,COL,MIN,away,8477476,62,A. Lehkonen,L,1,0,1,0,0,1,0,3,0.0,17:02,0,20,0,0
2023021214,21,COL,EDM,away,8477476,62,A. Lehkonen,L,0,1,1,0,0,1,0,1,0.0,16:42,0,22,1,1
2023021236,21,COL,DAL,home,8477476,62,A. Lehkonen,L,1,0,1,-1,0,2,1,3,0.0,23:30,0,25,0,2
2023021248,21,COL,MIN,home,8477476,62,A. Lehkonen,L,1,1,2,4,0,1,1,1,0.0,21:46,0,23,0,0
2023021272,21,COL,WPG,home,8477476,62,A. Lehkonen,L,0,0,0,-2,0,3,0,4,0.0,19:46,1,25,1,0
2023021284,21,COL,VGK,away,8477476,62,A. Lehkonen,L,0,1,1,-1,0,0,0,1,0.0,16:42,0,25,1,2
2023021310,21,COL,EDM,home,8477476,62,A. Lehkonen,L,0,1,1,1,0,1,0,2,0.0,16:18,0,23,1,0
2024020202,21,COL,SEA,home,8477476,62,A. Lehkonen,L,1,1,2,0,0,0,1,4,0.0,22:25,1,25,1,0
2024020202,21,COL,SEA,home,8477476,62,A. Lehkonen,L,1,1,2,0,0,0,1,4,0.0,22:25,1,25,1,0
2024020217,21,COL,WPG,away,8477476,62,A. Lehkonen,L,0,0,0,0,2,0,0,2,0.0,25:11,0,28,0,0
2024020233,21,COL,CAR,home,8477476,62,A. Lehkonen,L,1,1,2,3,0,2,0,5,0.0,26:10,0,29,0,0
2024020243,21,COL,NSH,home,8477476,62,A. Lehkonen,L,0,0,0,-1,0,1,0,1,0.0,24:31,1,30,4,0
2022020008,21,COL,CHI,home,8481618,18,A. Newhook,C,0,0,0,0,0,2,0,1,0.285714,13:43,0,17,0,1
2022020018,21,COL,CGY,away,8481618,18,A. Newhook,C,0,0,0,-2,0,0,0,1,0.1,13:28,0,19,1,0
2022020045,21,COL,MIN,away,8481618,18,A. Newhook,C,0,0,0,-1,0,1,0,1,0.666667,12:26,0,16,0,0
2022020057,21,COL,WPG,home,8481618,18,A. Newhook,C,0,0,0,0,0,1,0,2,0.25,14:18,1,17,0,0
2022020073,21,COL,SEA,home,8481618,18,A. Newhook,C,0,0,0,0,4,0,0,3,0.4,14:07,0,20,0,0
2022020086,21,COL,VGK,away,8481618,18,A. Newhook,C,0,0,0,0,0,1,0,1,0.3,11:43,0,17,1,1
2022020099,21,COL,NYR,away,8481618,18,A. Newhook,C,0,0,0,-1,0,0,0,1,0.5,13:30,1,16,0,0
2022020123,21,COL,NJD,away,8481618,18,A. Newhook,C,0,0,0,0,0,1,0,0,0.142857,13:13,0,17,0,0
2022020135,21,COL,NYI,away,8481618,18,A. Newhook,C,1,0,1,0,0,0,0,3,0.285714,12:21,0,18,0,1
2022020175,21,COL,CBJ,home,8481618,18,A. Newhook,C,0,1,1,0,0,0,0,0,0.25,13:15,1,18,0,0
2022020185,21,COL,CBJ,away,8481618,18,A. Newhook,C,1,0,1,1,0,1,0,3,0.666667,16:30,0,19,1,0
2022020219,21,COL,NSH,home,8481618,18,A. Newhook,C,0,0,0,-1,0,0,0,1,0.166667,14:03,1,18,0,0
2022020233,21,COL,CAR,home,8481618,18,A. Newhook,C,0,0,0,-1,2,0,0,0,0.333333,12:30,0,19,0,0
2022020247,21,COL,STL,home,8481618,18,A. Newhook,C,0,0,0,1,0,1,0,0,0.333333,13:13,0,13,0,1
2022020261,21,COL,CAR,away,8481618,18,A. Newhook,C,1,0,1,0,2,1,0,2,0.5,13:23,0,17,0,1
2022020278,21,COL,WSH,away,8481618,18,A. Newhook,C,0,1,1,1,0,1,0,2,0.0,15:42,1,18,0,1
2022020298,21,COL,DAL,away,8481618,18,A. Newhook,C,1,0,1,1,0,0,0,2,0.5,15:34,0,20,0,0
2022020317,21,COL,VAN,home,8481618,18,A. Newhook,C,0,0,0,0,0,0,0,5,0.5,15:19,0,20,0,0
2022020320,21,COL,NSH,away,8481618,18,A. Newhook,C,0,0,0,-1,0,0,0,1,0.5,10:47,0,11,0,1
2022020339,21,COL,DAL,home,8481618,18,A. Newhook,C,0,1,1,1,0,3,0,3,0.375,14:13,1,18,0,0
2022020357,21,COL,WPG,away,8481618,18,A. Newhook,C,0,0,0,-1,0,0,0,0,0.3,15:12,0,20,0,0
2022020365,21,COL,BUF,away,8481618,18,A. Newhook,C,0,0,0,0,0,0,0,0,0.333333,11:49,0,18,0,0
2022020008,21,COL,CHI,home,8481524,4,B. Byram,D,0,0,0,0,0,0,0,1,0.0,18:07,0,22,0,0
2022020018,21,COL,CGY,away,8481524,4,B. Byram,D,1,0,1,1,0,1,0,2,0.0,17:28,3,22,1,1
2022020045,21,COL,MIN,away,8481524,4,B. Byram,D,0,0,0,1,0,1,0,1,0.0,20:35,1,25,0,0
2022020057,21,COL,WPG,home,8481524,4,B. Byram,D,0,1,1,1,0,4,0,2,0.0,23:44,0,26,2,0
2022020073,21,COL,SEA,home,8481524,4,B. Byram,D,1,1,2,2,2,2,0,2,0.0,25:42,2,26,1,1
2022020086,21,COL,VGK,away,8481524,4,B. Byram,D,0,1,1,0,0,4,0,1,0.0,23:25,1,32,0,0
2022020099,21,COL,NYR,away,8481524,4,B. Byram,D,0,0,0,1,0,0,0,1,0.0,19:45,1,25,0,0
2022020123,21,COL,NJD,away,8481524,4,B. Byram,D,0,0,0,0,2,0,0,0,0.0,21:50,0,22,0,1
2022020135,21,COL,NYI,away,8481524,4,B. Byram,D,0,0,0,-3,0,3,0,1,0.0,19:26,0,23,0,1
2022020175,21,COL,CBJ,home,8481524,4,B. Byram,D,0,0,0,0,0,0,0,0,0.0,17:52,3,23,0,0
