ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,30.27,4667479,30.25,35.73,21.32,0.53,30.77,35.79,47.68,67.23,6031102.48,1.07,0.7,-0.19,-3.45,1.67,0,-5.58,187499,1.52,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NYSE:OKLO,OKLO,7.28,2316011,7.29,20.93,20.54,0.57,7.34,9.61,40.38,30.05,1046356.56,-0.18,-0.31,-0.23,-0.25,0.83,0,-3.58,131804,0.66,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:BEAM,BEAM,24.91,524442,24.8,61.43,44.99,-0.2,24.86,33.75,42.81,74.3,746154.14,0.98,0.17,-0.07,0.36,0.33,0,-0.48,39308,0.38,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:ZM,ZM,56.21,2310234,56.3,29.27,30.84,-0.18,56.29,61.66,25.81,33.88,9541106.4,-0.27,-0.66,-0.01,0.22,0.86,0,-0.27,218113,0.87,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NYSE:MGA,MGA,39.18,2511298,39.14,74.21,70.72,-0.03,39.14,47.49,32.15,70.82,7272018.02,-0.58,-1.15,0.24,0.42,1.09,0,-0.08,273451,0.96,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NYSE:TDOC,TDOC,7.21,6461094,7.21,40.74,37.41,0.14,7.22,10.7,32.76,49.59,3006769.0,-0.45,-0.64,0.01,0.01,0.66,0,0.42,124565,0.68,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:TWST,TWST,45.42,875859,45.41,52.49,39.94,-0.7,45.17,63.49,39.74,82.56,2875923.29,0.26,-1.35,0.61,0.11,0.55,0,0.6,85603,0.65,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:CRSP,CRSP,47.86,1229394,47.8,29.5,22.2,-0.81,47.71,63.45,41.84,36.28,3245505.3,-1.06,-2.11,0.1,0.37,0.86,0,0.65,78662,0.84,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:IRDM,IRDM,27.37,562904,27.22,68.94,44.41,0.0,27.19,29.45,40.56,82.09,998001.0,0.22,0.17,0.25,0.31,0.46,0,1.11,42944,0.53,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:NTLA,NTLA,22.38,1563658,22.13,78.84,82.62,1.18,21.8,28.76,41.52,70.53,2685718.42,0.05,-0.51,0.98,0.89,1.17,0,1.36,140863,1.16,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:INTU,INTU,626.12,1042335,625.82,58.15,53.18,-0.11,623.81,666.53,38.39,58.79,26869650.61,-1.39,-4.53,2.48,10.82,0.9,0,1.72,60639,0.78,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:AMD,AMD,136.32,48893293,135.74,80.28,80.76,0.6,133.95,179.87,39.44,46.67,192290718.4,-7.38,-8.65,1.4,5.77,0.66,0,3.3,1073665,0.69,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:COIN,COIN,192.32,7361350,193.56,38.38,49.05,0.12,190.44,276.84,42.32,54.49,39701387.79,-5.23,-11.29,-0.34,12.82,0.78,0,3.58,200145,0.82,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:KTOS,KTOS,19.75,1986429,19.88,11.08,13.85,-0.93,19.37,23.27,48.57,24.22,2105251.25,0.19,-0.13,0.14,-0.43,3.09,0,3.62,126194,2.4,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:TER,TER,122.88,2255250,122.06,78.76,79.81,0.81,121.08,168.66,47.15,50.37,31385569.22,-6.12,-8.1,3.46,7.44,0.61,0,3.86,289508,0.69,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:VCYT,VCYT,29.97,1613345,29.84,81.03,77.78,2.2,29.21,27.69,56.74,55.97,3303185.05,0.39,0.82,1.12,3.03,1.33,0,9.82,104884,1.31,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
NASDAQ:CDNA,CDNA,27.39,1451712,27.13,75.0,79.14,2.55,26.44,26.28,63.33,61.96,1539467.88,1.85,2.52,1.05,2.85,0.93,0,11.57,43570,0.97,delayed_streaming_900,2,ark_previous,08-08-2024-19-16
