game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,saves,shots_against,save_percentage,goals_against,time_on_ice,decision,starter
2024020017,25,DAL,NSH,away,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020032,25,DAL,NYI,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020039,25,DAL,SEA,home,8479193,1,C. DeSmith,G,25,25,1.0,0,59:39,W,True
2024020054,25,DAL,SJS,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020066,25,DAL,WSH,away,8479193,1,C. DeSmith,G,23,26,0.884615,3,57:57,L,True
2024020077,25,DAL,EDM,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020095,25,DAL,BUF,away,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020109,25,DAL,BOS,away,8479193,1,C. DeSmith,G,25,27,0.925926,2,59:56,W,True
2024020132,25,DAL,CHI,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020168,25,DAL,FLA,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020168,25,DAL,FLA,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020174,25,DAL,FLA,away,8479193,1,C. DeSmith,G,21,24,0.875,3,59:19,L,True
2024020174,25,DAL,FLA,away,8479193,1,C. DeSmith,G,21,24,0.875,3,59:19,L,True
2024020216,25,DAL,CHI,home,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2024020230,25,DAL,WPG,away,8479193,1,C. DeSmith,G,10,10,1.0,0,30:39,,False
2024020241,25,DAL,PIT,away,8479193,1,C. DeSmith,G,0,0,0.0,0,00:00,,False
2023020469,25,DAL,STL,away,8483181,1,J. O'Brien,G,0,0,0.0,0,00:00,,False
2022020016,25,DAL,NSH,away,8479979,29,J. Oettinger,G,31,32,0.96875,1,60:00,W,True
2022020035,25,DAL,NSH,home,8479979,29,J. Oettinger,G,29,30,0.966667,1,60:00,W,True
2022020046,25,DAL,WPG,home,8479979,29,J. Oettinger,G,24,25,0.96,1,60:00,W,True
2022020061,25,DAL,TOR,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2022020078,25,DAL,MTL,away,8479979,29,J. Oettinger,G,32,34,0.941176,2,60:00,W,True
2022020092,25,DAL,OTT,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2022020100,25,DAL,BOS,away,8479979,29,J. Oettinger,G,26,28,0.928571,2,58:55,L,True
2022020117,25,DAL,WSH,home,8479979,29,J. Oettinger,G,27,27,1.0,0,59:57,W,True
2022020127,25,DAL,NYR,home,8479979,29,J. Oettinger,G,8,10,0.8,2,26:23,,True
2022020223,25,DAL,SJS,home,8479979,29,J. Oettinger,G,13,18,0.722222,5,55:47,L,True
2022020238,25,DAL,PHI,away,8479979,29,J. Oettinger,G,37,38,0.973684,1,60:00,W,True
2022020248,25,DAL,TBL,away,8479979,29,J. Oettinger,G,33,38,0.868421,5,63:43,O,True
2022020262,25,DAL,FLA,away,8479979,29,J. Oettinger,G,19,21,0.904762,2,25:55,,False
2022020284,25,DAL,NYI,home,8479979,29,J. Oettinger,G,27,29,0.931034,2,60:00,W,True
2022020298,25,DAL,COL,home,8479979,29,J. Oettinger,G,33,35,0.942857,2,63:56,O,True
2022020313,25,DAL,CHI,home,8479979,29,J. Oettinger,G,27,31,0.870968,4,60:00,W,True
2022020330,25,DAL,WPG,home,8479979,29,J. Oettinger,G,23,28,0.821429,5,58:33,O,True
2022020339,25,DAL,COL,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2022020350,25,DAL,STL,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2022020371,25,DAL,ANA,home,8479979,29,J. Oettinger,G,31,31,1.0,0,60:00,W,True
2023020013,25,DAL,STL,home,8479979,29,J. Oettinger,G,23,24,0.958333,1,65:00,W,True
2023020048,25,DAL,VGK,away,8479979,29,J. Oettinger,G,32,34,0.941176,2,65:00,O,True
2023020059,25,DAL,ANA,away,8479979,29,J. Oettinger,G,27,29,0.931034,2,60:00,W,True
2023020072,25,DAL,PHI,home,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020088,25,DAL,PIT,away,8479979,29,J. Oettinger,G,38,39,0.974359,1,60:00,W,True
2023020108,25,DAL,TOR,home,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020136,25,DAL,CBJ,home,8479979,29,J. Oettinger,G,22,25,0.88,3,59:34,W,True
2023020142,25,DAL,CGY,away,8479979,29,J. Oettinger,G,44,47,0.93617,3,60:00,W,True
2023020152,25,DAL,EDM,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020172,25,DAL,VAN,away,8479979,29,J. Oettinger,G,26,28,0.928571,2,55:53,L,True
2023020178,25,DAL,BOS,home,8479979,29,J. Oettinger,G,26,29,0.896552,3,57:30,L,True
2023020194,25,DAL,CBJ,away,8479979,29,J. Oettinger,G,27,29,0.931034,2,60:00,W,True
2023020211,25,DAL,WPG,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020223,25,DAL,MIN,away,8479979,29,J. Oettinger,G,23,26,0.884615,3,60:00,W,True
2023020233,25,DAL,ARI,home,8479979,29,J. Oettinger,G,23,26,0.884615,3,60:42,W,True
2023020264,25,DAL,COL,home,8479979,29,J. Oettinger,G,32,37,0.864865,5,57:24,L,True
2023020274,25,DAL,NYR,home,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020289,25,DAL,VGK,home,8479979,29,J. Oettinger,G,24,26,0.923077,2,61:57,O,True
2023020305,25,DAL,CGY,home,8479979,29,J. Oettinger,G,20,26,0.769231,6,58:18,L,True
2023020332,25,DAL,WPG,away,8479979,29,J. Oettinger,G,27,27,1.0,0,59:45,W,True
2023020351,25,DAL,CGY,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020356,25,DAL,TBL,home,8479979,29,J. Oettinger,G,32,33,0.969697,1,60:00,W,True
2023020375,25,DAL,TBL,away,8479979,29,J. Oettinger,G,19,23,0.826087,4,59:53,L,True
2023020388,25,DAL,FLA,away,8479979,29,J. Oettinger,G,26,31,0.83871,5,58:13,L,True
2023020396,25,DAL,WSH,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020410,25,DAL,VGK,home,8479979,29,J. Oettinger,G,21,27,0.777778,6,60:00,L,True
2023020430,25,DAL,DET,home,8479979,29,J. Oettinger,G,27,30,0.9,3,59:45,W,True
2023020458,25,DAL,OTT,home,8479979,29,J. Oettinger,G,0,2,0.0,2,08:03,,True
2023020651,25,DAL,NSH,home,8479979,29,J. Oettinger,G,32,36,0.888889,4,58:26,L,True
2023020664,25,DAL,CHI,away,8479979,29,J. Oettinger,G,20,21,0.952381,1,31:11,W,False
2023020684,25,DAL,LAK,home,8479979,29,J. Oettinger,G,31,32,0.96875,1,60:00,W,True
2023020694,25,DAL,PHI,away,8479979,29,J. Oettinger,G,38,43,0.883721,5,60:00,L,True
2023020711,25,DAL,NJD,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020721,25,DAL,NYI,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020730,25,DAL,DET,away,8479979,29,J. Oettinger,G,30,34,0.882353,4,60:00,W,True
2023020751,25,DAL,ANA,home,8479979,29,J. Oettinger,G,18,21,0.857143,3,60:38,W,True
2023020760,25,DAL,WSH,home,8479979,29,J. Oettinger,G,24,28,0.857143,4,63:14,W,True
2023020784,25,DAL,BUF,away,8479979,29,J. Oettinger,G,47,48,0.979167,1,60:00,W,True
2023020792,25,DAL,TOR,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020806,25,DAL,MTL,away,8479979,29,J. Oettinger,G,18,20,0.9,2,60:00,W,True
2023020830,25,DAL,CAR,home,8479979,29,J. Oettinger,G,32,34,0.941176,2,60:00,W,True
2023020847,25,DAL,NSH,away,8479979,29,J. Oettinger,G,20,22,0.909091,2,40:00,W,True
2023020850,25,DAL,EDM,home,8479979,29,J. Oettinger,G,20,24,0.833333,4,60:30,O,True
2023020867,25,DAL,BOS,away,8479979,29,J. Oettinger,G,27,30,0.9,3,64:59,O,True
2023020877,25,DAL,NYR,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020892,25,DAL,OTT,away,8479979,29,J. Oettinger,G,8,11,0.727273,3,28:56,L,True
2023020907,25,DAL,CAR,away,8479979,29,J. Oettinger,G,20,21,0.952381,1,59:41,W,True
2023020924,25,DAL,NYI,home,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023020936,25,DAL,COL,away,8479979,29,J. Oettinger,G,22,27,0.814815,5,60:00,L,True
2023020947,25,DAL,WPG,home,8479979,29,J. Oettinger,G,25,26,0.961538,1,60:00,W,True
2023020966,25,DAL,SJS,home,8479979,29,J. Oettinger,G,21,23,0.913043,2,64:55,W,True
2023020989,25,DAL,SJS,away,8479979,29,J. Oettinger,G,14,20,0.7,6,61:49,W,True
2023021007,25,DAL,ANA,away,8479979,29,J. Oettinger,G,25,27,0.925926,2,59:58,W,True
2023021021,25,DAL,LAK,away,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023021036,25,DAL,FLA,home,8479979,29,J. Oettinger,G,26,30,0.866667,4,57:19,L,True
2023021053,25,DAL,NJD,home,8479979,29,J. Oettinger,G,6,10,0.6,4,23:52,L,True
2023021068,25,DAL,LAK,home,8479979,29,J. Oettinger,G,0,0,0.0,0,00:00,,False
2023021096,25,DAL,ARI,home,8479979,29,J. Oettinger,G,23,25,0.92,2,59:35,W,True
2023021110,25,DAL,PIT,home,8479979,29,J. Oettinger,G,20,22,0.909091,2,59:55,W,True
2023021130,25,DAL,ARI,away,8479979,29,J. Oettinger,G,26,28,0.928571,2,59:57,W,True
