game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,saves,shots_against,save_percentage,goals_against,time_on_ice,decision,starter
2022020033,19,STL,CBJ,home,8476412,50,J. Binnington,G,23,25,0.92,2,60:00,W,True
2022020058,19,STL,SEA,away,8476412,50,J. Binnington,G,32,35,0.914286,3,62:10,W,True
2022020077,19,STL,EDM,away,8476412,50,J. Binnington,G,23,23,1.0,0,60:00,W,True
2022020095,19,STL,WPG,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2022020109,19,STL,EDM,home,8476412,50,J. Binnington,G,25,27,0.925926,2,58:55,L,True
2022020115,19,STL,NSH,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2022020133,19,STL,MTL,home,8476412,50,J. Binnington,G,18,24,0.75,6,58:39,L,True
2022020146,19,STL,LAK,home,8476412,50,J. Binnington,G,14,19,0.736842,5,29:59,L,True
2022020166,19,STL,NYI,home,8476412,50,J. Binnington,G,25,29,0.862069,4,58:46,L,True
2022020194,19,STL,BOS,away,8476412,50,J. Binnington,G,34,37,0.918919,3,56:31,L,True
2022020199,19,STL,PHI,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2022020218,19,STL,SJS,home,8476412,50,J. Binnington,G,27,30,0.9,3,60:00,W,True
2022020235,19,STL,VGK,away,8476412,50,J. Binnington,G,34,36,0.944444,2,60:00,W,True
2022020247,19,STL,COL,away,8476412,50,J. Binnington,G,45,47,0.957447,2,60:00,W,True
2022020258,19,STL,CHI,away,8476412,50,J. Binnington,G,25,27,0.925926,2,60:00,W,True
2022020269,19,STL,WSH,home,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2022020282,19,STL,ANA,home,8476412,50,J. Binnington,G,30,32,0.9375,2,60:00,W,True
2022020296,19,STL,ANA,home,8476412,50,J. Binnington,G,27,28,0.964286,1,60:00,W,True
2022020307,19,STL,BUF,away,8476412,50,J. Binnington,G,26,32,0.8125,6,60:00,L,True
2022020328,19,STL,TBL,away,8476412,50,J. Binnington,G,22,26,0.846154,4,59:45,L,True
2022020334,19,STL,FLA,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2022020350,19,STL,DAL,home,8476412,50,J. Binnington,G,20,23,0.869565,3,59:53,L,True
2022020369,19,STL,CAR,home,8476412,50,J. Binnington,G,30,34,0.882353,4,58:44,L,True
2023020013,19,STL,DAL,away,8476412,50,J. Binnington,G,33,34,0.970588,1,64:50,O,True
2023020028,19,STL,SEA,home,8476412,50,J. Binnington,G,30,31,0.967742,1,65:00,W,True
2023020057,19,STL,ARI,home,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020075,19,STL,PIT,home,8476412,50,J. Binnington,G,31,33,0.939394,2,60:00,W,True
2023020093,19,STL,WPG,away,8476412,50,J. Binnington,G,26,29,0.896552,3,58:58,L,True
2023020109,19,STL,CGY,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020116,19,STL,VAN,away,8476412,50,J. Binnington,G,30,35,0.857143,5,60:00,L,True
2023020143,19,STL,COL,away,8476412,50,J. Binnington,G,24,28,0.857143,4,59:32,L,True
2023020158,19,STL,NJD,home,8476412,50,J. Binnington,G,33,34,0.970588,1,60:00,W,True
2023020164,19,STL,MTL,home,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020184,19,STL,WPG,home,8476412,50,J. Binnington,G,32,36,0.888889,4,59:23,L,True
2023020199,19,STL,ARI,home,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020219,19,STL,COL,away,8476412,50,J. Binnington,G,36,38,0.947368,2,60:00,W,True
2023020235,19,STL,TBL,home,8476412,50,J. Binnington,G,30,30,1.0,0,60:00,W,True
2023020250,19,STL,SJS,away,8476412,50,J. Binnington,G,13,14,0.928571,1,36:35,,False
2023020266,19,STL,LAK,away,8476412,50,J. Binnington,G,26,31,0.83871,5,59:52,L,True
2023020271,19,STL,ANA,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020287,19,STL,ARI,away,8476412,50,J. Binnington,G,8,13,0.615385,5,28:00,,True
2023020297,19,STL,NSH,home,8476412,50,J. Binnington,G,16,20,0.8,4,37:05,,False
2023020317,19,STL,CHI,away,8476412,50,J. Binnington,G,31,33,0.939394,2,60:00,W,True
2023020330,19,STL,MIN,away,8476412,50,J. Binnington,G,34,37,0.918919,3,57:24,L,True
2023020348,19,STL,BUF,home,8476412,50,J. Binnington,G,42,46,0.913043,4,60:00,W,True
2023020365,19,STL,ARI,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020379,19,STL,VGK,away,8476412,50,J. Binnington,G,33,34,0.970588,1,60:38,W,True
2023020390,19,STL,VGK,home,8476412,50,J. Binnington,G,43,48,0.895833,5,56:21,L,True
2023020405,19,STL,CBJ,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020416,19,STL,CHI,away,8476412,50,J. Binnington,G,21,24,0.875,3,56:16,L,True
2023020436,19,STL,DET,home,8476412,50,J. Binnington,G,26,31,0.83871,5,59:37,L,True
2023020451,19,STL,OTT,home,8476412,50,J. Binnington,G,32,34,0.941176,2,59:49,W,True
2023020469,19,STL,DAL,home,8476412,50,J. Binnington,G,20,23,0.869565,3,60:11,W,True
2023020488,19,STL,TBL,away,8476412,50,J. Binnington,G,18,23,0.782609,5,32:13,L,True
2023020500,19,STL,FLA,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020524,19,STL,CHI,home,8476412,50,J. Binnington,G,15,20,0.75,5,60:00,W,True
2023020536,19,STL,DAL,home,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020552,19,STL,COL,home,8476412,50,J. Binnington,G,21,23,0.913043,2,58:50,L,True
2023020559,19,STL,PIT,away,8476412,50,J. Binnington,G,0,0,0.0,0,00:00,,False
2023020596,19,STL,VAN,home,8476412,50,J. Binnington,G,25,26,0.961538,1,60:00,W,True
