game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,goals,assists,points,plus_minus,pim,hits,power_play_goals,shots_on_goal,faceoff_pct,time_on_ice,blocked_shots,shifts,giveaways,takeaways
2022020077,19,STL,EDM,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,09:47,0,13,0,0
2022020095,19,STL,WPG,away,8480281,13,A. Toropchenko,R,0,0,0,0,2,1,0,0,0.0,11:55,0,14,0,0
2022020109,19,STL,EDM,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,08:36,1,11,0,1
2022020115,19,STL,NSH,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,11:08,0,14,1,0
2022020133,19,STL,MTL,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,3,0.0,10:51,0,13,0,0
2022020146,19,STL,LAK,home,8480281,13,A. Toropchenko,R,1,0,1,0,0,5,0,3,0.0,12:09,0,14,0,0
2022020166,19,STL,NYI,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,0,0,6,0.0,14:43,0,17,0,0
2022020194,19,STL,BOS,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,0,0.0,08:06,0,9,1,0
2022020199,19,STL,PHI,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,3,0,0,0.0,09:52,0,11,0,0
2022020282,19,STL,ANA,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,5,0,1,0.0,10:13,0,14,0,1
2022020296,19,STL,ANA,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,09:30,1,13,1,0
2022020307,19,STL,BUF,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,0,0,1,0.0,08:48,0,12,0,0
2022020328,19,STL,TBL,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,1,0.0,07:37,0,11,1,0
2023020013,19,STL,DAL,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,4,0,0,0.0,11:47,1,14,0,1
2023020028,19,STL,SEA,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,15:28,2,19,0,1
2023020057,19,STL,ARI,home,8480281,13,A. Toropchenko,R,0,0,0,-1,2,1,0,1,0.0,15:09,0,16,0,0
2023020075,19,STL,PIT,home,8480281,13,A. Toropchenko,R,0,1,1,1,2,2,0,2,0.0,12:03,1,16,0,0
2023020093,19,STL,WPG,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,12:44,1,16,0,0
2023020109,19,STL,CGY,away,8480281,13,A. Toropchenko,R,0,1,1,1,0,3,0,1,0.0,11:39,0,15,0,0
2023020116,19,STL,VAN,away,8480281,13,A. Toropchenko,R,0,0,0,-2,4,4,0,0,0.0,11:41,0,18,0,0
2023020143,19,STL,COL,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,10:41,2,14,0,0
2023020158,19,STL,NJD,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,2,0,0,0.0,08:29,0,14,0,0
2023020164,19,STL,MTL,home,8480281,13,A. Toropchenko,R,1,0,1,1,0,0,0,2,0.0,15:13,3,20,1,0
2023020184,19,STL,WPG,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,0,0.0,10:14,0,13,0,0
2023020199,19,STL,ARI,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,0,0.0,11:18,0,14,0,0
2023020219,19,STL,COL,away,8480281,13,A. Toropchenko,R,1,0,1,0,2,1,0,5,0.0,10:55,2,16,0,0
2023020235,19,STL,TBL,home,8480281,13,A. Toropchenko,R,0,0,0,1,0,1,0,1,0.0,12:23,1,17,0,0
2023020250,19,STL,SJS,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,0,0.0,10:04,0,13,0,0
2023020266,19,STL,LAK,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,12:50,0,18,0,0
2023020271,19,STL,ANA,away,8480281,13,A. Toropchenko,R,1,0,1,1,0,1,0,5,0.0,13:35,0,19,0,0
2023020287,19,STL,ARI,away,8480281,13,A. Toropchenko,R,1,0,1,1,2,2,0,2,0.0,14:01,0,19,0,0
2023020297,19,STL,NSH,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,5,0.0,14:04,0,18,0,0
2023020317,19,STL,CHI,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,1,0.0,14:49,0,15,0,0
2023020330,19,STL,MIN,away,8480281,13,A. Toropchenko,R,0,1,1,1,0,0,0,0,0.0,09:43,0,14,0,0
2023020348,19,STL,BUF,home,8480281,13,A. Toropchenko,R,0,0,0,-1,2,2,0,0,0.0,09:23,0,14,0,0
2023020365,19,STL,ARI,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,1,0.0,09:36,0,11,1,0
2023020379,19,STL,VGK,away,8480281,13,A. Toropchenko,R,1,0,1,1,0,0,0,2,0.0,08:38,1,12,0,0
2023020390,19,STL,VGK,home,8480281,13,A. Toropchenko,R,0,0,0,-1,2,2,0,0,0.0,09:19,1,14,0,0
2023020405,19,STL,CBJ,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,0,0.0,08:27,0,10,0,0
2023020416,19,STL,CHI,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,0,0,3,0.0,09:33,1,11,0,0
2023020436,19,STL,DET,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,1,0,1,0.0,09:03,0,11,0,0
2023020451,19,STL,OTT,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,4,0,3,0.0,13:27,2,18,2,1
2023020469,19,STL,DAL,home,8480281,13,A. Toropchenko,R,0,1,1,0,0,5,0,0,0.0,14:13,0,22,0,2
2023020488,19,STL,TBL,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,1,0.0,14:42,1,16,1,0
2023020500,19,STL,FLA,away,8480281,13,A. Toropchenko,R,1,0,1,1,0,1,0,2,0.0,14:02,0,21,0,0
2023020524,19,STL,CHI,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,2,0.0,11:57,1,17,0,0
2023020536,19,STL,DAL,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,1,0.0,15:27,1,19,1,0
2023020552,19,STL,COL,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,14:01,1,17,0,1
2023020559,19,STL,PIT,away,8480281,13,A. Toropchenko,R,0,0,0,0,2,1,0,0,0.0,11:19,0,16,0,1
2023020596,19,STL,VAN,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,2,0.0,11:36,0,16,0,0
2023020608,19,STL,CAR,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,2,0.0,14:33,0,18,0,1
2023020630,19,STL,FLA,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,0,0.0,08:09,0,11,1,1
2023020647,19,STL,NYR,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,0,0.0,10:44,1,15,0,2
2023020667,19,STL,BOS,home,8480281,13,A. Toropchenko,R,0,0,0,1,2,4,0,1,0.0,12:25,1,14,0,0
2023020679,19,STL,PHI,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,0,0.0,14:41,2,17,2,1
2023020696,19,STL,WSH,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,08:49,0,13,0,0
2023020713,19,STL,WSH,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,0,0.0,12:10,1,16,0,0
2023020735,19,STL,CGY,away,8480281,13,A. Toropchenko,R,0,0,0,-1,2,5,0,0,0.0,14:22,0,18,0,0
2023020744,19,STL,VAN,away,8480281,13,A. Toropchenko,R,1,0,1,1,0,3,0,2,0.0,14:38,2,18,0,0
2023020758,19,STL,SEA,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,14:38,0,19,0,0
2023020773,19,STL,LAK,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,13:03,0,17,0,0
2023020776,19,STL,CBJ,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,12:55,1,17,0,0
2023020804,19,STL,BUF,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,3,0,3,0.0,11:24,1,14,0,0
2023020817,19,STL,MTL,away,8480281,13,A. Toropchenko,R,1,0,1,2,0,0,0,4,0.0,15:43,1,21,0,1
2023020827,19,STL,TOR,away,8480281,13,A. Toropchenko,R,1,0,1,0,0,7,0,3,0.0,15:10,0,18,0,0
2023020844,19,STL,EDM,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,2,0.0,13:00,0,19,0,0
2023020855,19,STL,NSH,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,5,0,2,0.0,13:26,0,15,0,0
2023020868,19,STL,TOR,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,12:46,0,15,1,0
2023020895,19,STL,NYI,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,14:04,0,19,1,0
2023020909,19,STL,DET,away,8480281,13,A. Toropchenko,R,0,0,0,-2,0,0,0,1,0.0,14:20,0,17,0,1
2023020934,19,STL,WPG,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,3,0.0,10:52,1,15,0,0
2023020940,19,STL,EDM,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,3,0,1,0.0,14:56,1,20,0,0
2023020967,19,STL,MIN,home,8480281,13,A. Toropchenko,R,1,0,1,1,0,1,0,1,0.0,09:30,1,12,0,0
2023020977,19,STL,PHI,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,0,0,2,0.0,10:31,0,15,0,0
2023020984,19,STL,NYI,away,8480281,13,A. Toropchenko,R,1,0,1,1,0,2,0,1,0.0,13:48,0,16,0,0
2023020997,19,STL,NJD,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,11:49,2,13,0,0
2023021018,19,STL,NYR,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,4,0.0,11:55,1,16,0,0
2023021027,19,STL,BOS,away,8480281,13,A. Toropchenko,R,1,0,1,1,0,3,0,3,0.0,13:37,0,17,0,1
2023021041,19,STL,LAK,home,8480281,13,A. Toropchenko,R,1,0,1,1,0,2,0,2,0.0,10:57,1,15,0,0
2023021069,19,STL,MIN,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,0,0,0,0.0,10:42,1,14,0,0
2023021079,19,STL,ANA,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,1,0.0,11:45,0,15,0,0
2023021089,19,STL,COL,home,8480281,13,A. Toropchenko,R,1,0,1,1,0,3,0,2,0.0,09:27,0,14,0,0
2023021103,19,STL,OTT,away,8480281,13,A. Toropchenko,R,0,1,1,1,0,2,0,0,0.0,10:51,3,15,0,0
2023021115,19,STL,MIN,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,1,0.0,12:54,2,19,0,0
2023021134,19,STL,VGK,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,5,0,3,0.0,16:25,1,20,0,1
2023021157,19,STL,CGY,home,8480281,13,A. Toropchenko,R,0,1,1,1,0,5,0,1,0.0,11:52,1,16,0,0
2023021177,19,STL,SJS,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,1,0,1,0.0,12:21,0,14,0,0
2023021186,19,STL,EDM,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,5,0,2,0.0,15:56,2,20,1,0
2023021208,19,STL,NSH,away,8480281,13,A. Toropchenko,R,0,0,0,-1,2,2,0,2,0.0,13:25,0,18,0,0
2023021221,19,STL,SJS,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,1,0,4,0.0,16:01,1,17,1,0
2023021235,19,STL,ANA,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,1,0.0,13:52,0,17,0,0
2023021252,19,STL,CHI,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,14:05,1,16,0,2
2023021265,19,STL,CAR,home,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,4,0.0,14:07,2,17,0,1
2023021283,19,STL,SEA,home,8480281,13,A. Toropchenko,R,0,1,1,1,0,5,0,1,0.0,15:51,1,18,0,2
2023021305,19,STL,DAL,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,4,0,1,0.0,14:46,1,17,0,0
2024020003,19,STL,SEA,away,8480281,13,A. Toropchenko,R,0,0,0,0,5,3,0,0,0.0,09:40,0,15,0,0
2024020019,19,STL,SJS,away,8480281,13,A. Toropchenko,R,0,1,1,2,0,4,0,1,0.0,13:43,2,17,0,0
2024020023,19,STL,VGK,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,2,0,1,0.0,09:59,0,14,0,1
2024020052,19,STL,MIN,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,1,0,0,0.0,10:48,3,12,0,0
2024020068,19,STL,NYI,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,2,0,2,0.0,10:03,0,14,0,0
2024020110,19,STL,TOR,away,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,1,0.0,13:44,2,18,1,0
2024020126,19,STL,MTL,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,3,0,2,0.0,13:21,1,18,0,0
2024020150,19,STL,OTT,away,8480281,13,A. Toropchenko,R,0,0,0,-1,0,1,0,3,0.0,12:32,0,17,0,0
2024020162,19,STL,PHI,away,8480281,13,A. Toropchenko,R,0,0,0,1,0,2,0,1,0.0,11:38,1,16,0,0
2024020162,19,STL,PHI,away,8480281,13,A. Toropchenko,R,0,0,0,1,0,2,0,1,0.0,11:38,1,16,0,0
2024020181,19,STL,TOR,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,13:50,0,19,0,0
2024020181,19,STL,TOR,home,8480281,13,A. Toropchenko,R,0,0,0,0,0,3,0,0,0.0,13:50,0,19,0,0
2024020199,19,STL,TBL,home,8480281,13,A. Toropchenko,R,1,0,1,0,0,1,0,3,0.0,16:44,2,20,0,0
2024020199,19,STL,TBL,home,8480281,13,A. Toropchenko,R,1,0,1,0,0,1,0,3,0.0,16:44,2,20,0,0
2024020215,19,STL,UTA,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,3,0,1,0.0,14:21,0,20,2,0
2024020229,19,STL,WSH,home,8480281,13,A. Toropchenko,R,0,0,0,-2,0,2,0,0,0.0,13:51,0,21,0,1
2024020248,19,STL,BOS,home,8480281,13,A. Toropchenko,R,0,0,0,0,2,1,0,0,0.0,12:17,0,20,1,0
2022020033,19,STL,CBJ,home,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,2,0.0,14:23,0,21,0,0
2022020058,19,STL,SEA,away,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,1,0.0,16:20,0,22,0,0
2022020077,19,STL,EDM,away,8476438,20,B. Saad,L,0,0,0,0,0,1,0,2,0.0,16:58,1,22,0,0
2022020194,19,STL,BOS,away,8476438,20,B. Saad,L,0,0,0,0,0,4,0,0,0.0,17:55,1,21,0,2
2022020199,19,STL,PHI,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,0,0.0,19:15,0,26,1,0
2022020218,19,STL,SJS,home,8476438,20,B. Saad,L,1,0,1,0,0,1,0,1,0.0,17:03,0,21,0,0
2022020235,19,STL,VGK,away,8476438,20,B. Saad,L,1,0,1,0,0,0,0,2,0.0,17:35,0,21,1,1
2022020247,19,STL,COL,away,8476438,20,B. Saad,L,1,0,1,1,0,0,0,5,0.0,14:04,1,21,0,0
2022020258,19,STL,CHI,away,8476438,20,B. Saad,L,0,0,0,0,0,1,0,1,0.0,16:59,0,21,0,2
2022020269,19,STL,WSH,home,8476438,20,B. Saad,L,0,0,0,-1,2,0,0,1,0.0,16:15,2,24,1,0
2022020282,19,STL,ANA,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,2,0.0,15:05,1,20,0,0
2022020296,19,STL,ANA,home,8476438,20,B. Saad,L,0,0,0,0,2,1,0,0,0.0,14:25,0,18,1,0
2022020328,19,STL,TBL,away,8476438,20,B. Saad,L,0,0,0,-2,0,0,0,1,0.0,16:19,1,21,2,0
2022020334,19,STL,FLA,away,8476438,20,B. Saad,L,1,1,2,0,0,1,0,4,0.0,18:06,1,23,1,1
2022020350,19,STL,DAL,home,8476438,20,B. Saad,L,1,0,1,1,0,0,0,4,0.0,17:39,1,22,0,0
2022020369,19,STL,CAR,home,8476438,20,B. Saad,L,0,0,0,-1,0,1,0,0,0.0,19:34,0,23,0,1
2023020013,19,STL,DAL,away,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,0,0.0,15:13,1,21,2,0
2023020028,19,STL,SEA,home,8476438,20,B. Saad,L,0,0,0,1,0,0,0,1,0.0,19:46,0,23,0,1
2023020057,19,STL,ARI,home,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,4,0.0,15:07,0,17,0,1
2023020075,19,STL,PIT,home,8476438,20,B. Saad,L,2,0,2,2,0,0,0,6,0.0,16:18,1,20,0,0
2023020093,19,STL,WPG,away,8476438,20,B. Saad,L,0,0,0,0,2,1,0,1,0.0,18:34,0,23,1,0
2023020109,19,STL,CGY,away,8476438,20,B. Saad,L,0,0,0,1,0,1,0,0,0.0,16:58,0,22,0,0
2023020116,19,STL,VAN,away,8476438,20,B. Saad,L,0,0,0,0,4,0,0,1,0.0,15:57,1,19,0,0
2023020143,19,STL,COL,away,8476438,20,B. Saad,L,0,0,0,-2,0,0,0,1,0.0,14:45,0,20,0,0
2023020158,19,STL,NJD,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,4,0.0,18:45,0,22,0,0
2023020164,19,STL,MTL,home,8476438,20,B. Saad,L,1,1,2,3,0,0,0,2,0.0,14:45,0,20,1,0
2023020184,19,STL,WPG,home,8476438,20,B. Saad,L,0,0,0,0,2,0,0,2,0.0,15:13,1,21,0,0
2023020199,19,STL,ARI,home,8476438,20,B. Saad,L,0,0,0,0,0,1,0,2,1.0,16:03,0,19,1,1
2023020219,19,STL,COL,away,8476438,20,B. Saad,L,0,1,1,1,0,0,0,2,0.0,15:05,0,18,1,0
2023020235,19,STL,TBL,home,8476438,20,B. Saad,L,0,0,0,2,0,0,0,2,0.0,16:27,0,22,1,2
2023020250,19,STL,SJS,away,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,1,0.0,14:10,0,18,0,0
2023020266,19,STL,LAK,away,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,3,1.0,16:25,0,18,0,0
2023020271,19,STL,ANA,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,2,1.0,14:29,1,19,0,0
2023020287,19,STL,ARI,away,8476438,20,B. Saad,L,0,2,2,1,0,0,0,1,0.0,13:56,0,19,0,1
2023020297,19,STL,NSH,home,8476438,20,B. Saad,L,0,1,1,-1,0,1,0,2,0.0,15:14,0,18,0,2
2023020317,19,STL,CHI,away,8476438,20,B. Saad,L,0,1,1,1,0,0,0,0,0.0,14:18,0,14,2,0
2023020330,19,STL,MIN,away,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,2,0.0,14:44,0,15,0,0
2023020348,19,STL,BUF,home,8476438,20,B. Saad,L,1,0,1,-1,0,0,0,1,0.0,13:26,0,14,0,0
2023020365,19,STL,ARI,away,8476438,20,B. Saad,L,1,0,1,0,0,0,0,4,0.0,13:54,1,16,0,0
2023020379,19,STL,VGK,away,8476438,20,B. Saad,L,0,0,0,0,0,1,0,0,0.0,14:00,0,18,0,0
2023020390,19,STL,VGK,home,8476438,20,B. Saad,L,0,0,0,-1,2,0,0,1,0.0,12:44,0,18,0,1
2023020405,19,STL,CBJ,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,4,0.0,14:03,0,15,0,0
2023020416,19,STL,CHI,away,8476438,20,B. Saad,L,0,0,0,-2,0,2,0,2,0.0,14:16,0,15,0,0
2023020436,19,STL,DET,home,8476438,20,B. Saad,L,1,0,1,-1,0,0,0,2,0.5,15:17,0,18,1,1
2023020451,19,STL,OTT,home,8476438,20,B. Saad,L,1,0,1,0,0,0,0,1,0.0,13:00,0,16,0,0
2023020469,19,STL,DAL,home,8476438,20,B. Saad,L,1,0,1,-1,0,0,1,2,0.0,14:48,0,19,1,0
2023020488,19,STL,TBL,away,8476438,20,B. Saad,L,0,0,0,-3,0,0,0,1,0.0,17:26,0,19,0,1
2023020500,19,STL,FLA,away,8476438,20,B. Saad,L,0,1,1,1,2,0,0,3,0.0,13:47,0,21,0,0
2023020524,19,STL,CHI,home,8476438,20,B. Saad,L,1,0,1,-1,0,1,1,3,0.0,16:35,1,22,1,2
2023020536,19,STL,DAL,home,8476438,20,B. Saad,L,0,0,0,0,2,0,0,0,0.0,18:21,0,21,0,1
2023020552,19,STL,COL,home,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,0,0.0,17:19,0,21,0,0
2023020559,19,STL,PIT,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,2,0.0,15:01,0,19,0,0
2023020596,19,STL,VAN,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,1,0.0,17:02,1,22,0,1
2023020608,19,STL,CAR,away,8476438,20,B. Saad,L,0,0,0,0,0,1,0,1,0.0,16:29,0,21,0,0
2023020630,19,STL,FLA,home,8476438,20,B. Saad,L,0,1,1,0,0,0,0,1,0.0,13:18,0,18,2,1
2023020647,19,STL,NYR,home,8476438,20,B. Saad,L,1,0,1,-1,0,0,1,1,0.0,17:12,0,21,0,0
2023020667,19,STL,BOS,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,2,0.0,15:31,0,21,0,0
2023020679,19,STL,PHI,home,8476438,20,B. Saad,L,1,0,1,0,0,0,0,2,0.0,15:38,0,19,0,1
2023020696,19,STL,WSH,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,1,0.0,12:51,0,14,0,0
2023020713,19,STL,WSH,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,0,0.0,16:34,0,21,0,1
2023020735,19,STL,CGY,away,8476438,20,B. Saad,L,2,0,2,1,0,0,0,5,0.0,16:02,1,20,0,0
2023020744,19,STL,VAN,away,8476438,20,B. Saad,L,0,0,0,1,0,0,0,0,0.0,16:50,1,22,0,0
2023020758,19,STL,SEA,away,8476438,20,B. Saad,L,0,0,0,-2,0,0,0,0,0.0,16:30,0,20,0,0
2023020773,19,STL,LAK,home,8476438,20,B. Saad,L,0,0,0,-2,0,1,0,1,0.0,17:02,1,23,1,0
2023020776,19,STL,CBJ,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,0,0.0,15:00,0,16,0,0
2023020804,19,STL,BUF,away,8476438,20,B. Saad,L,0,0,0,0,0,1,0,3,0.0,12:57,0,14,0,1
2023020817,19,STL,MTL,away,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,1,0.0,13:19,1,17,0,1
2023020827,19,STL,TOR,away,8476438,20,B. Saad,L,0,0,0,0,0,1,0,2,0.0,14:15,0,17,0,0
2023020844,19,STL,EDM,home,8476438,20,B. Saad,L,1,0,1,1,0,0,0,1,1.0,15:17,0,18,0,0
2023020855,19,STL,NSH,home,8476438,20,B. Saad,L,0,0,0,-1,0,0,0,0,0.333333,15:29,1,18,0,0
2023020868,19,STL,TOR,home,8476438,20,B. Saad,L,1,0,1,0,0,0,1,1,0.0,14:42,0,17,1,1
2023020895,19,STL,NYI,home,8476438,20,B. Saad,L,1,0,1,0,2,0,1,1,0.0,14:57,0,15,0,2
2023020909,19,STL,DET,away,8476438,20,B. Saad,L,0,1,1,0,0,0,0,1,0.0,17:49,0,18,0,0
2023020934,19,STL,WPG,away,8476438,20,B. Saad,L,1,0,1,-1,0,1,0,2,0.0,17:27,0,20,0,1
2023020940,19,STL,EDM,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,3,0.0,19:12,0,24,0,0
2023020967,19,STL,MIN,home,8476438,20,B. Saad,L,0,1,1,0,0,1,0,2,0.0,12:08,0,14,0,0
2023020977,19,STL,PHI,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,2,0.0,19:39,0,23,0,1
2023020984,19,STL,NYI,away,8476438,20,B. Saad,L,0,1,1,-1,0,0,0,1,0.0,16:03,0,19,0,1
2023020997,19,STL,NJD,away,8476438,20,B. Saad,L,1,0,1,0,0,0,0,2,1.0,14:43,0,18,0,0
2023021018,19,STL,NYR,away,8476438,20,B. Saad,L,0,0,0,0,0,0,0,3,0.0,14:12,0,18,0,0
2023021027,19,STL,BOS,away,8476438,20,B. Saad,L,1,1,2,3,0,1,0,2,0.0,15:06,0,19,0,1
2023021041,19,STL,LAK,home,8476438,20,B. Saad,L,1,0,1,1,0,1,0,2,1.0,15:24,0,19,1,0
2023021069,19,STL,MIN,home,8476438,20,B. Saad,L,0,0,0,0,2,0,0,3,0.0,15:34,0,21,0,0
2023021079,19,STL,ANA,home,8476438,20,B. Saad,L,0,0,0,0,0,0,0,1,1.0,15:14,1,15,0,0
2023021089,19,STL,COL,home,8476438,20,B. Saad,L,0,0,0,-2,0,1,0,0,1.0,14:12,0,19,0,0
2023021103,19,STL,OTT,away,8476438,20,B. Saad,L,1,1,2,2,0,0,0,3,0.0,16:45,0,19,0,0
